ZONE,SD,COUNTY,telecommuteConstant_prev,auto,no tour,non-auto,time-off,telecommute,working,telecommute_rate,auto_share,max_telecommute_rate,telecommuteConstant,CALIB_ITER
676,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
677,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
678,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
679,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
680,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
681,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
682,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
683,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
684,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
685,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
686,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
687,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
688,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
689,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
690,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
691,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
692,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
693,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
694,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
695,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
696,13,3,-0.7,24760,13455,3780,4531.440575,8923.559425,37463.55943,0.238193048,0.660908904,0.236983217,-0.7,1
697,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
698,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
699,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
700,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
701,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
702,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
703,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
704,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
705,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
706,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
707,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
708,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
709,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
710,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
711,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
712,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
713,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
714,14,3,-0.45,20995,11545,3810,3922.320869,7622.679131,32427.67913,0.235067058,0.647440722,0.236983217,-0.45,1
715,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
716,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
717,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
718,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
719,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
720,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
721,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
722,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
723,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
724,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
725,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
726,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
727,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
728,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
729,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
730,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
731,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
732,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
733,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
734,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
735,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
736,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
737,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
738,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
739,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
740,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
741,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
742,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
743,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
744,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
745,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
746,15,4,-0.7,53595,31540,8855,10141.92403,21398.07597,83848.07597,0.25520056,0.639191769,0.247157806,-0.65,1
747,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
748,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
749,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
750,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
751,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
752,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
753,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
754,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
755,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
756,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
757,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
758,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
759,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
760,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
761,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
762,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
763,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
764,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
765,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
766,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
767,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
768,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
769,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
770,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
771,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
772,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
773,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
774,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
775,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
776,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
777,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
778,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
779,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
780,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
781,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
782,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
783,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
784,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
785,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
786,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
787,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
788,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
789,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
790,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
791,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
792,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
793,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
794,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
795,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
796,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
797,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
798,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
799,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
800,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
801,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
802,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
803,16,4,-0.75,76445,43320,13870,14419.78953,28900.21047,119215.2105,0.242420496,0.641235289,0.247157806,-0.75,1
804,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
805,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
806,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
807,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
808,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
809,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
810,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
811,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
812,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
813,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
814,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
815,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
816,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
817,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
818,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
819,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
820,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
821,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
822,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
823,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
824,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
825,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
826,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
827,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
828,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
829,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
830,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
831,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
832,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
833,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
834,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
835,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
836,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
837,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
838,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
839,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
840,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
841,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
842,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
843,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
844,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
845,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
846,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
847,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
848,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
849,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
850,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
851,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
852,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
853,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
854,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
855,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
856,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
857,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
858,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
859,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
860,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
861,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
862,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
863,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
864,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
865,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
866,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
867,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
868,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
869,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
870,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
871,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
872,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
873,17,4,-0.8,82515,49680,18140,16221.79114,33458.20886,134113.2089,0.249477357,0.615263781,0.247157806,-0.8,1
874,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
875,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
876,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
877,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
878,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
879,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
880,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
881,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
882,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
883,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
884,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
885,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
886,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
887,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
888,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
889,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
890,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
891,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
892,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
893,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
894,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
895,18,4,-0.8,106250,80725,63045,26978.23009,53746.76991,223041.7699,0.240971769,0.476368171,0.247157806,-0.85,1
