"NAME","B01001_032E","B01001_033E","B01001_034E","B01001_035E","B01001_036E","B01001_037E","B01001_038E","B01001_039E","B01001_040E","B01001_041E","B01001_042E","B01001_043E","B01001_044E","B01001_045E","B01001_046E","B01001_047E","B01001_048E","B01001_049E","B25024_002E","B25024_003E","B25024_004E","B25024_005E","B25024_006E","B25024_007E","B25024_008E","B25024_009E","B25024_010E","B25024_011E","B25009_003E","B25009_004E","B25009_005E","B25009_006E","B25009_007E","B25009_008E","B25009_009E","B25009_011E","B25009_012E","B25009_013E","B25009_014E","B25009_015E","B25009_016E","B25009_017E","state","county","tract","block group"
"Block Group 4, Census Tract 5100.01, Santa Clara County, California",0,0,0,2,32,0,27,15,0,36,11,12,10,5,24,55,10,46,192,0,0,0,12,0,0,0,0,0,33,80,79,0,12,0,0,0,0,0,0,0,0,0,"06","085","510001","4"
"Block Group 1, Census Tract 5100.01, Santa Clara County, California",0,0,15,17,0,51,24,37,54,13,0,0,45,0,8,27,11,43,272,0,0,0,0,0,0,0,24,0,54,79,53,73,11,26,0,0,0,0,0,0,0,0,"06","085","510001","1"
"Block Group 3, Census Tract 5100.01, Santa Clara County, California",24,0,0,13,69,49,25,50,36,39,18,28,22,22,11,0,18,0,405,18,0,0,0,0,0,0,0,0,0,123,51,82,54,0,0,0,41,13,12,0,0,0,"06","085","510001","3"
"Block Group 6, Census Tract 5100.01, Santa Clara County, California",0,0,0,28,13,16,17,27,76,13,0,23,0,11,22,45,10,9,266,0,0,0,0,0,0,0,0,0,12,112,74,47,21,0,0,0,0,0,0,0,0,0,"06","085","510001","6"
"Block Group 5, Census Tract 5100.01, Santa Clara County, California",0,0,0,0,22,0,121,20,71,84,12,18,0,0,55,0,0,19,338,0,0,0,0,0,0,0,0,0,10,85,100,50,18,0,0,0,12,0,0,63,0,0,"06","085","510001","5"
"Block Group 1, Census Tract 5060, Santa Clara County, California",0,0,54,63,70,29,12,78,16,36,0,13,19,8,0,16,9,18,313,28,0,49,45,18,0,8,0,0,40,74,61,29,29,0,0,59,25,41,86,0,8,0,"06","085","506000","1"
"Block Group 2, Census Tract 5060, Santa Clara County, California",0,0,11,0,51,12,15,47,33,10,21,0,3,14,46,0,10,7,337,9,0,0,0,0,0,0,0,0,45,75,43,24,24,0,0,21,43,0,10,13,0,0,"06","085","506000","2"
"Block Group 3, Census Tract 5060, Santa Clara County, California",0,0,54,124,99,66,38,77,59,75,23,19,46,26,7,44,13,9,235,119,0,47,72,153,0,164,0,0,89,98,61,36,0,5,16,146,226,76,37,0,0,0,"06","085","506000","3"
"Block Group 4, Census Tract 5060, Santa Clara County, California",0,0,0,8,41,19,15,56,0,0,0,5,0,6,14,0,9,9,150,61,0,10,0,29,11,0,0,0,20,33,14,38,0,0,11,28,57,4,27,0,0,0,"06","085","506000","4"
"Block Group 3, Census Tract 5104, Santa Clara County, California",0,0,11,21,22,8,62,23,45,48,27,20,10,19,31,20,8,10,383,0,0,0,0,0,0,0,0,0,29,118,67,103,15,0,0,0,0,8,6,9,0,0,"06","085","510400","3"
"Block Group 1, Census Tract 5104, Santa Clara County, California",0,13,42,8,8,42,52,106,42,29,25,0,33,30,14,12,20,54,373,73,10,52,0,25,38,27,0,0,97,134,79,127,5,0,0,46,20,22,30,16,0,0,"06","085","510400","1"
"Block Group 2, Census Tract 5104, Santa Clara County, California",0,12,12,0,34,26,11,26,17,38,8,20,9,9,5,0,19,19,251,0,0,0,0,0,0,0,0,0,36,58,52,51,27,0,0,0,0,0,0,0,0,0,"06","085","510400","2"
"Block Group 1, Census Tract 5083.03, Santa Clara County, California",0,9,0,14,9,67,50,67,88,30,31,16,10,18,10,59,12,28,468,29,0,0,0,0,0,0,0,0,41,189,80,105,4,7,0,25,2,14,20,3,2,0,"06","085","508303","1"
"Block Group 2, Census Tract 5083.03, Santa Clara County, California",7,0,26,0,20,13,54,40,54,73,21,20,18,3,66,10,17,44,394,39,5,0,0,0,0,0,0,0,86,131,90,83,25,0,0,0,15,0,4,4,0,0,"06","085","508303","2"
"Block Group 1, Census Tract 5119.05, Santa Clara County, California",47,7,43,25,53,97,124,182,111,102,18,58,61,13,77,116,67,23,737,311,0,10,0,0,0,0,0,0,114,298,184,197,67,15,8,11,53,43,49,19,0,0,"06","085","511905","1"
"Block Group 3, Census Tract 5123.08, Santa Clara County, California",0,83,22,51,51,56,85,57,94,71,37,55,79,27,86,57,18,35,804,57,0,0,0,0,0,0,0,20,90,350,179,103,70,0,0,20,16,0,40,0,0,0,"06","085","512308","3"
"Block Group 2, Census Tract 5123.08, Santa Clara County, California",18,0,78,71,125,131,146,203,152,67,114,60,12,84,61,0,0,0,976,35,0,0,0,0,0,0,42,11,50,277,182,91,127,28,0,0,73,127,50,44,0,0,"06","085","512308","2"
"Block Group 1, Census Tract 5123.08, Santa Clara County, California",25,0,40,0,0,48,169,109,160,0,34,58,14,25,89,28,0,0,634,9,0,0,0,0,0,0,0,0,0,134,71,311,57,57,0,0,13,0,0,0,0,0,"06","085","512308","1"
"Block Group 2, Census Tract 5032.11, Santa Clara County, California",0,49,66,126,105,30,75,62,134,101,39,35,43,7,55,0,48,39,586,0,0,0,0,0,0,0,0,0,71,85,95,91,80,21,69,0,35,0,9,17,13,0,"06","085","503211","2"
"Block Group 1, Census Tract 5032.11, Santa Clara County, California",0,14,115,80,11,111,24,83,74,67,69,79,42,10,131,20,4,0,567,9,0,0,0,0,0,0,0,0,71,148,51,66,16,17,17,0,16,18,49,0,45,62,"06","085","503211","1"
"Block Group 2, Census Tract 5033.26, Santa Clara County, California",62,0,40,35,50,118,19,83,110,50,20,20,44,40,8,21,0,15,478,23,0,0,0,0,0,0,0,0,9,77,67,150,7,22,7,7,6,15,59,16,47,12,"06","085","503326","2"
"Block Group 1, Census Tract 5033.26, Santa Clara County, California",39,53,72,112,181,208,326,248,174,159,67,93,21,71,46,38,12,18,1274,0,0,0,0,0,0,0,38,0,42,198,266,375,139,97,96,0,8,11,71,0,9,0,"06","085","503326","1"
"Block Group 1, Census Tract 5044.17, Santa Clara County, California",0,0,11,34,8,20,4,10,0,12,13,8,0,13,14,4,0,0,111,4,0,0,0,0,0,0,20,0,31,38,27,14,0,5,0,5,0,0,0,0,0,15,"06","085","504417","1"
"Block Group 1, Census Tract 5031.15, Santa Clara County, California",88,0,43,440,366,236,199,180,180,342,16,91,19,129,107,72,68,163,350,1176,13,14,65,0,28,156,924,0,753,834,444,227,13,54,0,77,132,17,97,50,0,0,"06","085","503115","1"
"Block Group 3, Census Tract 5035.09, Santa Clara County, California",16,18,31,32,19,72,28,67,52,46,4,9,4,11,6,12,0,0,277,7,0,0,0,0,0,0,0,0,4,40,62,69,26,25,8,0,0,4,15,8,0,23,"06","085","503509","3"
"Block Group 2, Census Tract 5035.09, Santa Clara County, California",0,0,15,62,38,23,9,42,19,8,17,37,3,0,8,16,18,0,171,0,0,0,0,0,0,0,0,0,28,3,21,4,15,22,7,0,0,0,4,0,19,45,"06","085","503509","2"
"Block Group 1, Census Tract 5035.09, Santa Clara County, California",53,0,45,124,10,107,23,63,48,43,22,29,12,11,38,23,5,10,410,0,0,0,0,0,16,0,7,0,17,96,50,93,0,27,41,0,16,23,37,21,12,0,"06","085","503509","1"
"Block Group 1, Census Tract 5043.20, Santa Clara County, California",0,0,59,51,60,58,72,72,62,63,18,32,21,15,57,14,29,9,555,0,0,0,0,0,0,0,0,0,20,141,130,114,39,20,26,8,14,31,0,0,5,1,"06","085","504320","1"
"Block Group 2, Census Tract 5043.20, Santa Clara County, California",0,0,15,0,38,39,68,43,22,33,18,5,28,50,30,25,0,0,313,0,0,0,0,0,0,0,0,0,12,106,58,39,37,0,15,0,23,0,0,0,0,6,"06","085","504320","2"
"Block Group 2, Census Tract 5055, Santa Clara County, California",0,15,29,89,161,94,67,35,60,53,12,57,44,57,7,9,0,7,331,108,32,155,89,21,13,0,0,0,37,193,70,30,6,39,0,87,103,64,74,0,0,25,"06","085","505500","2"
"Block Group 3, Census Tract 5055, Santa Clara County, California",0,0,25,37,38,6,72,61,43,102,0,0,15,8,22,25,24,22,352,77,39,7,28,28,0,0,0,0,79,106,77,20,25,7,0,44,69,30,29,0,0,0,"06","085","505500","3"
"Block Group 1, Census Tract 5055, Santa Clara County, California",0,0,35,132,32,14,35,74,26,7,0,7,6,31,0,6,11,34,263,6,19,20,22,0,0,0,0,0,95,41,0,23,43,11,0,20,19,29,42,0,7,0,"06","085","505500","1"
"Block Group 1, Census Tract 5079.05, Santa Clara County, California",6,6,55,41,57,108,223,192,52,5,14,0,86,15,0,0,0,0,46,75,0,159,130,91,131,134,0,0,27,27,19,41,0,0,0,134,57,161,192,21,10,0,"06","085","507905","1"
"Block Group 3, Census Tract 5079.05, Santa Clara County, California",0,0,10,36,45,37,97,166,70,120,93,22,0,11,7,16,13,0,249,167,5,37,23,116,70,113,0,0,146,106,117,89,35,13,0,11,85,42,104,0,0,0,"06","085","507905","3"
"Block Group 2, Census Tract 5079.05, Santa Clara County, California",0,0,19,38,65,35,131,132,99,0,48,0,0,9,64,38,21,0,475,90,0,9,8,0,76,0,0,0,102,20,127,109,109,0,0,25,68,19,59,20,0,0,"06","085","507905","2"
"Block Group 2, Census Tract 5110, Santa Clara County, California",91,0,13,0,52,106,72,96,63,43,8,0,0,20,36,14,24,6,486,0,0,0,0,0,40,63,0,0,0,195,131,51,38,13,0,87,0,62,0,0,12,0,"06","085","511000","2"
"Block Group 4, Census Tract 5110, Santa Clara County, California",0,0,27,84,22,61,69,117,59,56,33,34,13,44,0,0,0,0,402,57,0,33,0,0,39,0,0,0,19,112,30,134,22,0,0,36,60,12,72,0,21,0,"06","085","511000","4"
"Block Group 1, Census Tract 5110, Santa Clara County, California",20,10,14,29,46,126,77,27,34,83,56,0,0,68,35,12,0,0,270,0,0,25,77,136,35,101,0,0,51,198,103,25,0,8,0,69,77,35,53,0,0,0,"06","085","511000","1"
"Block Group 3, Census Tract 5110, Santa Clara County, California",0,0,0,31,15,0,13,19,12,45,0,17,6,21,33,0,13,0,149,13,0,0,0,28,0,34,0,0,17,72,26,12,0,0,0,34,48,15,0,0,0,0,"06","085","511000","3"
"Block Group 5, Census Tract 5110, Santa Clara County, California",0,0,19,31,51,10,57,71,44,17,33,48,17,72,16,12,13,0,255,87,42,17,36,0,68,0,0,0,57,73,78,35,22,15,10,90,55,26,30,14,0,0,"06","085","511000","5"
"Block Group 1, Census Tract 5032.13, Santa Clara County, California",0,0,27,182,70,54,54,17,58,81,10,7,22,40,29,1,7,87,174,241,39,0,0,0,17,0,0,0,7,56,0,3,0,19,14,18,97,36,114,21,69,17,"06","085","503213","1"
"Block Group 2, Census Tract 5032.13, Santa Clara County, California",19,48,53,94,104,99,162,140,109,61,38,63,4,64,33,27,0,25,45,165,6,10,28,28,0,41,492,0,120,115,142,108,161,11,21,0,60,11,13,10,0,43,"06","085","503213","2"
"Block Group 2, Census Tract 5032.14, Santa Clara County, California",35,0,26,108,45,133,170,94,14,120,0,39,82,23,30,55,48,22,382,51,0,0,28,0,0,275,221,0,80,105,90,129,28,0,0,90,149,55,99,76,0,0,"06","085","503214","2"
"Block Group 1, Census Tract 5032.14, Santa Clara County, California",37,26,142,189,308,173,288,199,144,254,0,0,32,0,267,52,0,0,220,137,30,38,22,74,37,124,824,0,88,104,162,324,196,33,51,56,54,87,195,78,53,25,"06","085","503214","1"
"Block Group 2, Census Tract 5035.11, Santa Clara County, California",16,11,21,78,111,39,66,96,72,75,5,26,31,37,24,58,14,6,432,55,0,0,0,0,0,0,5,0,30,102,35,77,57,48,26,0,27,10,16,25,13,26,"06","085","503511","2"
"Block Group 1, Census Tract 5035.11, Santa Clara County, California",0,11,26,53,52,47,40,58,40,52,17,7,18,14,20,11,11,0,358,22,0,0,0,0,0,0,0,0,23,31,81,82,19,31,26,0,4,13,5,23,31,0,"06","085","503511","1"
"Block Group 3, Census Tract 5033.32, Santa Clara County, California",0,0,41,64,0,50,36,70,26,88,16,34,0,53,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,41,110,81,31,32,0,0,0,0,0,0,0,0,"06","085","503332","3"
"Block Group 2, Census Tract 5033.32, Santa Clara County, California",0,0,0,0,0,0,0,0,0,0,34,15,36,62,120,77,13,107,61,282,34,36,39,0,0,0,0,0,197,223,0,0,0,0,0,15,17,0,0,0,0,0,"06","085","503332","2"
"Block Group 4, Census Tract 5033.32, Santa Clara County, California",0,0,35,0,0,54,74,56,141,78,21,74,48,80,93,76,112,93,572,343,0,0,0,0,0,0,0,0,242,342,81,149,71,30,0,0,0,0,0,0,0,0,"06","085","503332","4"
"Block Group 1, Census Tract 5033.32, Santa Clara County, California",0,0,0,0,0,0,0,0,16,29,20,73,43,88,109,144,128,128,122,660,0,103,53,0,0,0,0,0,404,289,27,0,15,0,0,176,27,0,0,0,0,0,"06","085","503332","1"
"Block Group 2, Census Tract 5033.34, Santa Clara County, California",18,20,20,0,46,39,81,162,40,99,17,0,35,36,45,42,73,0,589,0,0,17,0,0,0,0,0,0,30,162,158,103,100,17,20,0,16,0,0,0,0,0,"06","085","503334","2"
"Block Group 3, Census Tract 5033.34, Santa Clara County, California",27,0,0,14,28,59,149,92,204,116,28,133,0,13,14,0,25,14,655,144,0,38,0,0,0,0,14,0,83,152,158,251,36,36,0,0,15,56,0,0,0,0,"06","085","503334","3"
"Block Group 1, Census Tract 5033.34, Santa Clara County, California",27,24,56,0,115,190,286,224,175,124,48,14,51,0,79,0,16,0,1135,114,0,0,0,0,0,0,0,0,36,263,296,388,153,39,29,0,11,0,0,0,0,0,"06","085","503334","1"
"Block Group 2, Census Tract 5014.01, Santa Clara County, California",39,0,28,9,20,40,8,15,17,7,55,9,8,28,12,0,13,54,206,16,39,16,0,0,0,0,0,0,38,28,46,0,16,14,0,27,32,29,20,9,0,9,"06","085","501401","2"
"Block Group 1, Census Tract 5014.01, Santa Clara County, California",37,0,85,84,145,87,114,22,22,59,42,48,14,7,12,6,23,0,119,88,9,55,59,139,163,141,0,0,19,81,34,10,11,13,26,117,95,134,125,88,11,0,"06","085","501401","1"
"Block Group 1, Census Tract 5117.07, Santa Clara County, California",0,16,19,38,76,58,79,81,177,107,18,45,62,38,95,88,87,173,904,57,0,0,0,27,43,275,0,0,310,344,225,127,28,0,0,72,20,6,46,0,0,0,"06","085","511707","1"
"Block Group 2, Census Tract 5113.02, Santa Clara County, California",0,0,18,15,48,45,15,22,70,0,0,0,0,16,24,0,0,0,50,37,0,45,51,158,16,129,0,0,20,66,0,0,0,0,0,90,87,50,15,0,0,0,"06","085","511302","2"
"Block Group 1, Census Tract 5113.02, Santa Clara County, California",0,0,12,79,46,58,58,0,13,0,0,8,0,26,36,141,82,159,83,32,98,51,132,16,72,305,0,0,25,12,21,39,0,0,0,393,200,0,53,0,0,0,"06","085","511302","1"
"Block Group 3, Census Tract 5113.02, Santa Clara County, California",0,0,31,241,127,47,9,91,66,24,17,20,29,0,51,0,16,42,345,46,97,113,162,99,35,179,0,0,46,110,49,43,0,17,0,305,247,16,61,42,0,0,"06","085","511302","3"
"Block Group 2, Census Tract 5117.04, Santa Clara County, California",0,0,15,0,0,30,20,26,27,24,9,46,13,29,47,14,0,0,285,0,0,0,0,0,0,0,0,0,36,97,32,19,42,13,17,0,0,0,0,0,0,0,"06","085","511704","2"
"Block Group 1, Census Tract 5117.04, Santa Clara County, California",0,0,23,100,10,53,24,72,98,69,30,45,38,65,175,79,22,27,859,23,0,0,0,0,0,0,0,9,132,344,104,53,68,0,0,44,8,0,9,0,17,0,"06","085","511704","1"
"Block Group 3, Census Tract 5117.04, Santa Clara County, California",0,30,0,0,11,24,28,113,76,114,70,43,53,21,22,34,34,23,714,10,0,0,0,0,0,0,0,0,87,262,123,154,9,0,11,0,11,10,9,0,0,0,"06","085","511704","3"
"Block Group 1, Census Tract 5035.08, Santa Clara County, California",62,52,32,173,111,210,126,143,179,81,0,19,5,69,34,57,58,27,792,8,0,0,0,0,0,0,0,0,52,95,92,75,175,45,45,0,10,8,5,86,32,80,"06","085","503508","1"
"Block Group 2, Census Tract 5035.08, Santa Clara County, California",0,0,33,85,174,54,77,59,35,73,22,40,43,30,22,34,13,6,421,0,0,0,0,0,66,14,0,0,8,68,21,100,21,6,40,0,19,48,64,10,20,76,"06","085","503508","2"
"Block Group 2, Census Tract 5036.01, Santa Clara County, California",14,0,36,54,134,52,26,64,31,84,14,7,0,28,32,19,7,18,235,223,63,8,14,23,4,19,6,19,46,64,46,10,14,0,7,79,62,49,100,37,68,6,"06","085","503601","2"
"Block Group 1, Census Tract 5036.01, Santa Clara County, California",7,10,6,27,49,29,25,54,20,23,31,0,0,0,15,0,0,25,124,57,17,0,31,20,32,24,0,0,31,59,44,17,12,0,0,14,33,22,6,31,31,0,"06","085","503601","1"
"Block Group 1, Census Tract 5037.07, Santa Clara County, California",0,9,30,40,155,154,135,130,129,48,20,21,0,10,0,10,0,0,34,433,0,42,45,35,23,80,0,0,15,43,36,9,74,27,0,8,50,119,104,77,61,69,"06","085","503707","1"
"Block Group 2, Census Tract 5037.07, Santa Clara County, California",31,30,55,99,70,59,59,110,73,151,8,31,9,0,52,33,39,0,295,116,0,53,44,17,8,0,0,0,15,81,48,97,24,27,23,17,27,50,9,24,0,61,"06","085","503707","2"
"Block Group 3, Census Tract 5037.07, Santa Clara County, California",0,0,0,28,9,76,0,0,24,46,0,10,11,0,10,18,0,10,115,142,0,0,0,0,0,0,0,0,52,20,16,20,10,8,7,53,6,37,9,10,0,9,"06","085","503707","3"
"Block Group 3, Census Tract 5037.09, Santa Clara County, California",10,0,104,34,41,19,7,45,68,43,24,96,8,48,80,52,18,84,74,0,9,71,54,233,17,137,0,0,0,8,0,15,0,7,0,127,172,99,68,54,17,10,"06","085","503709","3"
"Block Group 2, Census Tract 5037.09, Santa Clara County, California",62,0,14,38,41,66,25,7,94,57,16,12,9,42,32,27,30,0,66,0,6,30,76,65,102,60,0,0,0,27,5,8,15,11,0,0,71,119,104,14,4,4,"06","085","503709","2"
"Block Group 1, Census Tract 5037.09, Santa Clara County, California",27,21,61,109,64,110,194,78,60,95,36,114,50,7,116,23,15,19,245,129,0,0,61,131,23,322,0,0,33,72,36,37,40,10,43,193,99,76,74,54,71,32,"06","085","503709","1"
"Block Group 3, Census Tract 5041.02, Santa Clara County, California",0,0,38,102,78,26,61,25,30,53,67,0,13,34,8,4,0,6,373,42,0,0,16,0,0,0,0,0,20,57,23,0,13,10,24,0,13,42,61,32,48,26,"06","085","504102","3"
"Block Group 1, Census Tract 5041.02, Santa Clara County, California",18,20,122,153,77,75,120,157,94,118,44,50,28,15,26,41,9,7,695,0,0,0,0,0,0,0,0,0,48,97,44,117,169,81,34,11,18,5,9,0,7,18,"06","085","504102","1"
"Block Group 2, Census Tract 5041.02, Santa Clara County, California",20,29,14,162,26,35,34,31,20,79,0,8,8,30,0,30,0,4,292,0,0,0,0,0,0,0,0,0,34,23,20,34,20,20,7,4,12,40,0,21,14,43,"06","085","504102","2"
"Block Group 1, Census Tract 5043.08, Santa Clara County, California",19,10,24,46,43,53,67,95,101,75,17,27,11,45,13,14,0,10,555,29,0,6,7,0,0,0,0,0,82,130,114,99,85,0,0,0,39,0,14,12,0,0,"06","085","504308","1"
"Block Group 2, Census Tract 5043.08, Santa Clara County, California",0,0,18,0,61,33,38,54,33,52,14,0,14,9,51,120,41,33,405,0,0,0,0,0,8,143,0,0,45,113,109,17,48,10,0,165,7,0,23,0,11,0,"06","085","504308","2"
"Block Group 3, Census Tract 5043.08, Santa Clara County, California",0,0,40,6,38,35,44,57,43,60,14,18,13,10,44,40,28,22,397,0,0,0,0,0,0,0,0,0,65,108,78,64,25,0,14,0,0,0,35,8,0,0,"06","085","504308","3"
"Block Group 1, Census Tract 5044.16, Santa Clara County, California",0,0,20,143,44,77,92,83,60,76,11,24,0,0,47,13,9,20,247,304,20,8,0,0,0,0,0,0,38,125,115,83,57,22,0,0,32,22,29,17,0,5,"06","085","504416","1"
"Block Group 2, Census Tract 5044.16, Santa Clara County, California",25,46,0,16,107,62,45,88,70,82,0,20,19,0,59,43,0,11,264,289,11,0,27,0,0,0,0,0,67,102,98,68,24,0,0,25,27,0,54,73,24,0,"06","085","504416","2"
"Block Group 1, Census Tract 5044.22, Santa Clara County, California",0,11,22,61,21,33,38,90,94,72,38,49,7,23,43,36,22,26,356,73,11,17,16,0,0,32,5,0,31,59,64,54,33,10,30,41,65,47,52,20,0,4,"06","085","504422","1"
"Block Group 2, Census Tract 5044.22, Santa Clara County, California",0,6,42,23,84,64,143,76,46,81,11,26,14,26,52,35,14,51,550,16,0,0,0,0,0,0,0,0,45,59,108,99,67,16,27,0,41,5,10,32,5,5,"06","085","504422","2"
"Block Group 2, Census Tract 5053.03, Santa Clara County, California",17,9,48,52,103,70,91,38,65,26,0,15,16,26,11,0,0,18,201,18,0,134,60,54,63,58,0,0,54,32,49,47,31,0,0,112,48,61,128,0,13,13,"06","085","505303","2"
"Block Group 3, Census Tract 5053.03, Santa Clara County, California",27,0,0,0,23,17,0,0,83,22,0,0,0,16,0,0,29,19,184,0,0,0,0,0,0,0,0,0,54,0,48,70,0,0,0,0,0,12,0,0,0,0,"06","085","505303","3"
"Block Group 4, Census Tract 5053.03, Santa Clara County, California",0,9,109,0,158,33,32,28,160,78,0,83,0,42,53,26,0,25,116,0,57,279,185,42,0,0,0,0,53,0,0,18,19,0,0,92,270,39,51,40,0,97,"06","085","505303","4"
"Block Group 1, Census Tract 5053.03, Santa Clara County, California",0,0,35,145,93,96,48,11,40,62,40,0,18,0,0,0,0,16,111,119,0,55,67,210,14,157,0,0,229,70,11,10,12,0,14,33,118,73,74,0,0,0,"06","085","505303","1"
"Block Group 1, Census Tract 5054.01, Santa Clara County, California",0,0,27,47,0,9,44,8,22,16,0,14,27,0,0,0,0,0,159,0,0,0,0,24,0,0,0,0,22,27,23,35,0,0,0,22,7,24,0,0,0,23,"06","085","505401","1"
"Block Group 2, Census Tract 5054.01, Santa Clara County, California",48,0,76,157,294,124,28,76,34,99,0,6,0,27,0,0,16,0,182,12,35,21,48,94,120,416,0,0,19,72,33,70,0,0,0,118,352,165,99,0,0,0,"06","085","505401","2"
"Block Group 5, Census Tract 5054.01, Santa Clara County, California",0,0,0,0,41,17,16,32,52,0,0,0,6,5,86,0,20,13,201,38,0,0,0,0,0,0,0,0,23,23,18,29,16,23,0,36,18,0,41,0,0,12,"06","085","505401","5"
"Block Group 3, Census Tract 5054.01, Santa Clara County, California",0,0,83,298,127,138,9,23,31,0,45,0,0,0,0,0,0,0,34,42,47,188,230,171,72,280,0,0,44,36,8,0,0,0,0,227,264,234,84,19,8,0,"06","085","505401","3"
"Block Group 4, Census Tract 5054.01, Santa Clara County, California",0,0,0,0,20,45,78,0,43,6,0,0,18,0,34,15,27,51,40,141,0,0,13,11,10,86,0,0,62,54,35,0,20,14,11,65,40,0,0,0,0,0,"06","085","505401","4"
"Block Group 4, Census Tract 5059, Santa Clara County, California",0,0,17,128,27,85,29,41,16,33,55,13,19,6,14,27,0,36,226,53,28,66,106,121,12,180,0,0,12,139,52,0,4,0,0,248,254,14,17,0,0,0,"06","085","505900","4"
"Block Group 3, Census Tract 5059, Santa Clara County, California",0,0,0,16,33,0,31,59,60,62,2,0,0,44,1,0,0,67,396,0,0,0,0,0,0,0,0,0,122,139,32,17,30,0,0,0,12,17,16,11,0,0,"06","085","505900","3"
"Block Group 5, Census Tract 5059, Santa Clara County, California",0,0,22,45,29,70,48,98,66,90,16,21,7,0,2,28,26,19,456,17,0,0,0,0,84,0,0,0,44,211,6,132,26,0,0,34,51,36,0,17,0,0,"06","085","505900","5"
"Block Group 1, Census Tract 5059, Santa Clara County, California",28,0,0,126,78,136,37,67,38,111,6,17,0,35,17,17,40,23,241,64,0,103,41,231,264,54,0,0,52,90,48,0,8,0,28,165,315,113,35,17,0,0,"06","085","505900","1"
"Block Group 2, Census Tract 5059, Santa Clara County, California",0,0,14,0,0,64,39,15,37,0,0,11,0,20,74,26,31,94,201,0,0,24,16,16,59,169,0,0,13,38,31,15,0,0,0,257,53,21,0,43,0,0,"06","085","505900","2"
"Block Group 3, Census Tract 5066.04, Santa Clara County, California",0,0,26,0,73,49,85,48,37,67,44,37,13,0,24,69,18,12,556,0,16,0,0,0,0,0,0,0,127,223,51,52,59,0,0,0,0,12,32,0,0,16,"06","085","506604","3"
"Block Group 4, Census Tract 5066.04, Santa Clara County, California",25,0,28,14,24,12,55,87,112,21,52,44,18,0,11,25,0,61,475,12,0,0,0,0,0,0,0,0,60,137,95,95,67,0,0,0,0,0,33,0,0,0,"06","085","506604","4"
"Block Group 5, Census Tract 5066.04, Santa Clara County, California",26,23,29,51,18,73,76,110,64,61,33,0,11,13,51,25,14,2,483,12,36,23,0,71,0,0,0,0,22,198,90,68,44,0,0,33,0,76,65,0,0,0,"06","085","506604","5"
"Block Group 2, Census Tract 5066.04, Santa Clara County, California",0,0,0,22,95,165,129,89,36,51,17,16,0,17,13,0,15,12,683,18,0,0,0,0,0,0,0,0,83,42,188,184,39,0,0,24,54,43,0,0,0,0,"06","085","506604","2"
"Block Group 1, Census Tract 5066.04, Santa Clara County, California",0,0,0,50,77,43,51,20,0,0,0,27,0,0,0,0,0,17,66,14,0,122,66,0,0,0,0,0,14,17,32,17,0,0,0,40,92,35,0,21,0,0,"06","085","506604","1"
"Block Group 1, Census Tract 5071, Santa Clara County, California",0,0,24,30,62,51,45,26,9,33,7,39,10,21,18,0,0,35,263,48,23,42,0,57,41,0,0,0,69,94,30,29,0,12,0,90,80,24,10,10,26,0,"06","085","507100","1"
"Block Group 2, Census Tract 5071, Santa Clara County, California",6,0,0,92,51,52,60,83,125,65,12,42,22,26,29,16,0,8,337,31,0,16,236,69,74,124,42,0,44,83,69,44,6,0,0,204,246,88,33,26,0,0,"06","085","507100","2"
"Block Group 1, Census Tract 5072.03, Santa Clara County, California",0,11,19,28,29,24,44,103,37,99,26,8,5,0,25,8,0,0,102,173,0,16,0,74,33,202,39,0,67,70,40,71,0,0,0,99,173,61,35,0,0,0,"06","085","507203","1"
"Block Group 2, Census Tract 5072.03, Santa Clara County, California",0,0,0,19,4,67,70,46,105,46,24,0,8,33,24,18,0,15,404,40,10,29,29,0,8,0,26,0,39,92,133,89,23,7,9,89,57,0,8,0,0,0,"06","085","507203","2"
"Block Group 4, Census Tract 5072.05, Santa Clara County, California",0,0,11,0,0,0,0,20,45,50,18,0,8,28,13,71,18,30,310,0,0,0,0,0,0,0,0,0,40,174,59,26,0,0,0,11,0,0,0,0,0,0,"06","085","507205","4"
"Block Group 2, Census Tract 5072.05, Santa Clara County, California",0,0,12,17,18,41,31,76,34,97,9,86,22,56,83,59,35,26,241,486,0,0,0,0,0,0,0,0,237,259,84,55,12,0,0,0,26,0,28,0,0,0,"06","085","507205","2"
"Block Group 3, Census Tract 5072.05, Santa Clara County, California",13,0,0,20,10,76,74,72,110,91,26,19,14,27,70,52,28,12,370,154,0,0,41,46,9,31,0,0,127,156,66,104,50,9,10,50,18,11,20,0,0,0,"06","085","507205","3"
