TAZ1454,LT_FR_CA_OFF_production,LT_FR_CA_OFF_attraction,LT_FR_CA_AM_production,LT_FR_CA_AM_attraction,LT_FR_CA_MID_production,LT_FR_CA_MID_attraction,LT_FR_CA_PM_production,LT_FR_CA_PM_attraction,MT1_FR_CA_OFF_production,MT1_FR_CA_OFF_attraction,MT1_FR_CA_AM_production,MT1_FR_CA_AM_attraction,MT1_FR_CA_MID_production,MT1_FR_CA_MID_attraction,MT1_FR_CA_PM_production,MT1_FR_CA_PM_attraction,MT2_FR_CA_OFF_production,MT2_FR_CA_OFF_attraction,MT2_FR_CA_AM_production,MT2_FR_CA_AM_attraction,MT2_FR_CA_MID_production,MT2_FR_CA_MID_attraction,MT2_FR_CA_PM_production,MT2_FR_CA_PM_attraction,HT_FR_CA_OFF_production,HT_FR_CA_OFF_attraction,HT_FR_CA_AM_production,HT_FR_CA_AM_attraction,HT_FR_CA_MID_production,HT_FR_CA_MID_attraction,HT_FR_CA_PM_production,HT_FR_CA_PM_attraction,MT1_FR_EXT_OFF_production,MT1_FR_EXT_OFF_attraction,MT1_FR_EXT_AM_production,MT1_FR_EXT_AM_attraction,MT1_FR_EXT_MID_production,MT1_FR_EXT_MID_attraction,MT1_FR_EXT_PM_production,MT1_FR_EXT_PM_attraction,MT2_FR_EXT_OFF_production,MT2_FR_EXT_OFF_attraction,MT2_FR_EXT_AM_production,MT2_FR_EXT_AM_attraction,MT2_FR_EXT_MID_production,MT2_FR_EXT_MID_attraction,MT2_FR_EXT_PM_production,MT2_FR_EXT_PM_attraction,HT_FR_EXT_OFF_production,HT_FR_EXT_OFF_attraction,HT_FR_EXT_AM_production,HT_FR_EXT_AM_attraction,HT_FR_EXT_MID_production,HT_FR_EXT_MID_attraction,HT_FR_EXT_PM_production,HT_FR_EXT_PM_attraction,LT_NF_CA_OFF_production,LT_NF_CA_OFF_attraction,LT_NF_CA_AM_production,LT_NF_CA_AM_attraction,LT_NF_CA_MID_production,LT_NF_CA_MID_attraction,LT_NF_CA_PM_production,LT_NF_CA_PM_attraction,MT1_NF_CA_OFF_production,MT1_NF_CA_OFF_attraction,MT1_NF_CA_AM_production,MT1_NF_CA_AM_attraction,MT1_NF_CA_MID_production,MT1_NF_CA_MID_attraction,MT1_NF_CA_PM_production,MT1_NF_CA_PM_attraction,MT2_NF_CA_OFF_production,MT2_NF_CA_OFF_attraction,MT2_NF_CA_AM_production,MT2_NF_CA_AM_attraction,MT2_NF_CA_MID_production,MT2_NF_CA_MID_attraction,MT2_NF_CA_PM_production,MT2_NF_CA_PM_attraction,HT_NF_CA_OFF_production,HT_NF_CA_OFF_attraction,HT_NF_CA_AM_production,HT_NF_CA_AM_attraction,HT_NF_CA_MID_production,HT_NF_CA_MID_attraction,HT_NF_CA_PM_production,HT_NF_CA_PM_attraction
1150,0.0062,1.5016094,0.004,0.9764056,0.006,1.4784092,0.0038,0.94430584,0.1821031,4.8961124,0.118002005,3.1835105,0.177003,4.82231,0.1129019,3.0813088,0.031,1.8538097,0.02,1.205606,0.03,1.8256094,0.019000001,1.1665055,0.2805062,6.6325297,0.182004,4.3137207,0.273406,6.527928,0.1745038,4.171919,0.1285,0.17140001,0.0836,0.1116,0.12689999,0.1689,0.0811,0.10829999,0.052,0.0643,0.0339,0.0419,0.0513,0.0635,0.0328,0.0405,0.2204,0.9981,0.1434,0.64909995,0.2174,0.9842,0.139,0.62909997,92.31894,93.18895,60.035824,60.604538,91.11194,91.973495,58.228218,58.77704,20.1433,20.34845,13.097764,13.233978,19.880098,20.08287,12.703262,12.835977,3.9363244,3.915887,2.5642157,2.5518918,3.8831239,3.870988,2.4817154,2.4702926,7.441842,7.407383,4.8128276,4.784688,7.3486414,7.3132806,4.6655264,4.6422906
1151,0.011333601,0.13611147,0.0073120007,0.08852249,0.010968,0.1335885,0.0069464007,0.0855645,0.114252836,0.6041714,0.07403583,0.39271805,0.11132794,0.5941229,0.07083674,0.379842,0.025500601,0.17617363,0.016452001,0.11453461,0.024678,0.17295471,0.0156294,0.11066316,0.16900143,0.6779039,0.10968183,0.44052437,0.16502544,0.66611546,0.10506603,0.42560405,0.0139842,0.0319725,0.00914,0.020793002,0.0138014,0.031494,0.0088658,0.020140499,0.0056211,0.009309,0.0036560001,0.0060900003,0.005484,0.009222,0.0035189,0.0058725,0.028105501,0.14111401,0.018234301,0.09187201,0.0275571,0.13933049,0.0175945,0.08908801,68.69378,66.017044,44.67433,42.93409,67.796684,65.15469,43.326675,41.63947,14.982472,14.409155,9.743101,9.371714,14.786737,14.220367,9.449887,9.089316,1.2763636,1.2096025,0.83055735,0.7870432,1.2597743,1.1934203,0.8037312,0.7619439,2.2313612,2.113662,1.4372277,1.3611563,2.2056775,2.0883884,1.3921672,1.3205267
1152,0.2874031,1.1205031,0.186002,0.7282017,0.279003,1.1003034,0.1776019,0.70250225,1.696409,5.222198,1.102606,3.396397,1.661909,5.139593,1.0619059,3.286097,0.4533062,1.5650009,0.29400402,1.0173993,0.441906,1.5368005,0.28130382,0.9822004,3.4081154,6.799201,2.21541,4.4209013,3.339215,6.6846,2.1324096,4.2715,0.7286,0.3644,0.474,0.23709999,0.71870005,0.35939997,0.45930004,0.2298,0.1255,0.14109999,0.0816,0.091699995,0.123799995,0.1388,0.0792,0.088599995,3.0175,1.7109,1.9622,1.1125001,2.9779,1.6879,1.9028999,1.0787,100.582016,101.55102,65.411705,66.04091,99.267815,100.223206,63.439796,64.05168,21.961554,22.195686,14.2819,14.434332,21.675152,21.904509,13.850797,13.99894,4.245426,4.2288866,2.7692175,2.7569907,4.1951265,4.1748857,2.684917,2.67099,8.132147,8.096182,5.26383,5.236488,8.034045,7.9946804,5.104829,5.0791893
1153,0.190575,0.33990198,0.12348,0.22092672,0.18540898,0.33331022,0.118062004,0.21311873,1.6138196,1.7546834,1.0495876,1.1409261,1.5819414,1.7250515,1.0107162,1.1022692,0.4576989,0.5031659,0.29723656,0.32703888,0.4469888,0.49382246,0.2852664,0.3150707,2.819758,2.469308,1.8341215,1.6065259,2.7666488,2.4265556,1.7689164,1.5516133,0.150507,0.131392,0.097839005,0.08550401,0.14842801,0.12953599,0.094878,0.082688004,0.06174,0.047168,0.040194,0.030592002,0.060858,0.046336,0.038870998,0.029568,0.258174,0.54073596,0.16821001,0.351552,0.255024,0.533504,0.162855,0.34092802,71.0985,72.93922,46.239246,47.434402,70.17038,71.98708,44.843723,46.004005,15.496628,15.910368,10.076563,10.346367,15.293451,15.703279,9.772333,10.036624,1.8995882,1.9225549,1.2370126,1.2510039,1.8763411,1.8997718,1.1980155,1.2133715,3.3945856,3.4319289,2.1839705,2.2088275,3.351241,3.389434,2.1201513,2.1425254
1154,0.068004295,0.61314255,0.043992005,0.39830324,0.065988004,0.6014152,0.0419757,0.3835057,0.5864397,3.1493196,0.38089865,2.0474386,0.57342535,3.0948038,0.36641786,1.9781182,0.17908789,0.9487516,0.11609244,0.61651564,0.17450526,0.9302707,0.11114322,0.5937364,0.86298203,4.3075647,0.5602907,2.800445,0.84397984,4.2296553,0.5384779,2.702943,0.058045,0.18598059,0.0377598,0.1212036,0.057128504,0.18340181,0.0365378,0.11751961,0.0205907,0.0677242,0.013442,0.044023797,0.0202852,0.066619,0.0130143,0.0426116,0.13112059,0.89828205,0.0852345,0.5841596,0.1291043,0.8862476,0.082485,0.5663536,135.13474,137.11827,87.882164,89.172516,133.36801,135.32535,85.2337,86.4843,29.526827,29.988401,19.202084,19.5008,29.141954,29.594948,18.62334,18.913029,2.386764,2.3896797,1.5555546,1.5551966,2.357619,2.3595948,1.5070407,1.5077952,4.506273,4.505645,2.9127147,2.9126863,4.4492655,4.4506297,2.8250966,2.8238418
1155,0.0125769,0.107849106,0.0081360005,0.0700598,0.012204,0.10578638,0.0077631,0.067456976,0.10845776,0.5539528,0.07044443,0.36013666,0.106050834,0.54436266,0.067766316,0.34794232,0.033121,0.16688122,0.021470454,0.10844256,0.03227348,0.16363044,0.020555131,0.10443571,0.15960224,0.7576833,0.10362168,0.49258745,0.15608792,0.7439786,0.099587575,0.4754361,0.010735,0.032713197,0.0069834,0.021319201,0.010565501,0.0322596,0.0067574,0.0206712,0.0038081,0.0119124,0.002486,0.0077436,0.0037516002,0.011718,0.0024069,0.0074952003,0.0242498,0.15800402,0.015763499,0.1027512,0.023876898,0.1558872,0.015255,0.0996192,24.992184,24.118523,16.253166,15.685065,24.665442,23.80317,15.763353,15.212234,5.460772,5.274826,3.5512853,3.4301097,5.3895926,5.205626,3.444251,3.3267198,0.4414146,0.420335,0.2876885,0.27355257,0.43602446,0.41504294,0.2787162,0.26521492,0.8334023,0.79252374,0.5386853,0.51232964,0.8228592,0.7828468,0.5224811,0.496702
1156,0.1164355,0.25836083,0.075430006,0.16792208,0.11325601,0.25334653,0.0721025,0.16191128,1.0025077,1.3222724,0.65192705,0.8597697,0.9824178,1.299952,0.62764275,0.83086866,0.2787304,0.37717602,0.18096949,0.24516064,0.2721202,0.37010255,0.17361932,0.23635548,1.7277808,1.7670472,1.1237432,1.1494162,1.6948436,1.7363809,1.0835565,1.1103489,0.0946204,0.0913172,0.061535,0.059399202,0.0933121,0.0899892,0.059650496,0.057474397,0.0398393,0.0317292,0.025934,0.020616,0.039234,0.031204399,0.025069702,0.0199264,0.1623348,0.3814972,0.10577401,0.24815801,0.1603102,0.37643522,0.1023962,0.24053481,78.55028,77.289856,51.084747,50.26407,77.52443,76.28058,49.544193,48.748367,17.118855,16.857414,11.131594,10.9625845,16.89474,16.638502,10.796709,10.633395,1.8788128,1.8226463,1.2239965,1.1864599,1.855295,1.799948,1.1850591,1.1493596,3.3041134,3.2029195,2.125827,2.0620873,3.262885,3.162458,2.0629122,1.9989189
1157,0.0393285,0.11441759,0.025434002,0.0743908,0.038151003,0.11223959,0.024256498,0.071680404,0.5202239,0.6505453,0.33799243,0.42287096,0.5084958,0.63888067,0.32485136,0.408351,0.135177,0.16954517,0.087606005,0.11020682,0.1315032,0.16610879,0.0837438,0.10614121,0.9458651,0.8400309,0.61451554,0.5457586,0.92570615,0.8234782,0.5910126,0.52610815,0.0547773,0.045931596,0.0356547,0.0299112,0.053976603,0.045254,0.0345714,0.028991599,0.020205898,0.0163592,0.013140901,0.0105996,0.0199233,0.0160688,0.0126699,0.0102608,0.0993339,0.19834322,0.0648096,0.1291796,0.09801509,0.1958264,0.0628785,0.12530759,62.471764,64.82887,40.62725,42.15981,61.655186,63.981197,39.403244,40.88808,13.613848,14.139803,8.852154,9.195296,13.436514,13.955791,8.5874,8.917777,1.2145762,1.2430509,0.7903436,0.8087113,1.1989858,1.2258693,0.7654746,0.7823332,2.0718474,2.1179278,1.3337388,1.3628418,2.0464134,2.091453,1.2927618,1.321944
1158,0.0109895,0.16933404,0.0070900004,0.11004921,0.010635001,0.16604042,0.0067354995,0.105968,0.1332942,0.8452383,0.08649942,0.54960173,0.12996183,0.8309893,0.08295435,0.53155833,0.0241769,0.23735182,0.015598001,0.1542966,0.023397002,0.23276946,0.0148181,0.14906986,0.17477071,0.9531395,0.11344142,0.61955494,0.17051664,0.9364561,0.108832836,0.59893394,0.0151726,0.0438908,0.009926001,0.0284968,0.014959901,0.0431748,0.0095715,0.027637599,0.0087207,0.0131028,0.0056720003,0.008592,0.0085080005,0.0129596,0.0054593,0.0083056,0.0260912,0.1949668,0.017016001,0.12709,0.025665801,0.1924608,0.0164488,0.1229372,89.645905,91.42007,58.299694,59.4537,88.47455,90.22568,56.54313,57.66096,19.53444,19.936625,12.702581,12.96548,19.279123,19.678446,12.321987,12.574834,1.8594357,1.8686812,1.2121145,1.2171228,1.8354006,1.8437654,1.1730484,1.1769555,3.192859,3.20803,2.05434,2.06637,3.1544306,3.1662865,1.992373,2.001143
1159,0.013466401,0.17678851,0.008688001,0.1149775,0.0130320005,0.17351152,0.0082536,0.1111355,0.13575336,0.7847284,0.08796817,0.5100822,0.13227807,0.771677,0.08416706,0.49335802,0.030299399,0.22882326,0.019548,0.14876334,0.029322002,0.22464229,0.018570602,0.1437349,0.20080476,0.8804961,0.13032219,0.5721758,0.19608057,0.86518466,0.12483777,0.55279595,0.0166158,0.0415275,0.01086,0.027007002,0.016398601,0.040906,0.0105342,0.0261595,0.0066788998,0.012091,0.004344,0.00791,0.0065160003,0.011978,0.0041811,0.0076275,0.0333945,0.18328598,0.0216657,0.11932801,0.0327429,0.18096949,0.0209055,0.115712,81.62084,85.746315,53.08132,55.765003,80.55491,84.62626,51.480053,54.08345,17.801933,18.715334,11.576595,12.172455,17.569363,18.470144,11.228203,11.805668,1.5165547,1.5710901,0.9868547,1.0222505,1.4968436,1.5500729,0.9549803,0.9896508,2.651267,2.745328,1.7076907,1.7679371,2.6207504,2.7125013,1.6541505,1.7151657
1160,0.044171497,0.121982396,0.028566,0.079309195,0.042848997,0.1196604,0.0272435,0.07641961,0.58428544,0.69355613,0.37961358,0.45082897,0.57111317,0.6811199,0.3648543,0.4353493,0.151823,0.18075481,0.09839401,0.1174932,0.14769681,0.17709123,0.0940562,0.1131588,1.062341,0.89557016,0.69018847,0.58184135,1.0396997,0.8779222,0.66379124,0.56089205,0.0615227,0.0489684,0.0400453,0.0318888,0.060623404,0.048246,0.0388286,0.030908398,0.0226941,0.017440801,0.0147591,0.011300401,0.0223767,0.017131202,0.0142301,0.0109391995,0.111566104,0.2114568,0.0727904,0.13772039,0.1100849,0.20877361,0.0706215,0.1335924,70.16469,69.1151,45.630188,44.947235,69.24754,68.21138,44.255447,43.59142,15.290287,15.07467,9.942227,9.803236,15.091116,14.878494,9.644873,9.507364,1.364142,1.3252383,0.8876682,0.8621825,1.3466318,1.3069212,0.8597369,0.83406025,2.3269794,2.2579594,1.4979786,1.45295,2.2984135,2.2297335,1.4519556,1.409348
1161,0.9589031,4.049008,0.621902,2.6331072,0.935403,3.9904096,0.59540194,2.5493052,4.9649215,13.249331,3.230214,8.617018,4.876921,13.060122,3.1177135,8.348017,1.4211969,4.8636084,0.92379797,3.1631072,1.3894969,4.793206,0.88759816,3.0626047,6.7773314,18.938635,4.41002,12.318714,6.6560307,18.66463,4.257119,11.92931,0.6272,0.38830003,0.4081,0.253,0.6192,0.38359997,0.3959,0.24529998,0.2327,0.15,0.1514,0.0977,0.22940001,0.14760001,0.14670001,0.0947,1.4016,1.778,0.91169995,1.1564,1.3831999,1.7545999,0.88399994,1.1214,182.3905,184.09618,118.61246,119.72437,180.0052,181.69194,115.03703,116.11475,40.008167,40.415764,26.018074,26.28237,39.486164,39.886265,25.234367,25.489666,7.839252,7.8050814,5.096433,5.0743856,7.7355504,7.7028813,4.9403324,4.9192896,16.070194,16.003366,10.446562,10.400482,15.863593,15.798268,10.142359,10.094682
1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,0.0,0.037133403,0.0,0.0241647,0.0,0.036635797,0.0,0.0234183,0.0,0.13649791,0.0,0.08860387,0.0,0.13407212,0.0,0.085525,0.0,0.044784006,0.0,0.029109603,0.0,0.044130895,0.0,0.0281766,0.0,0.15565549,0.0,0.10104387,0.0,0.15282542,0.0,0.09743631,0.0047894,0.0028923,0.0031100002,0.001866,0.0046961,0.0027990001,0.0029856,0.0017727001,0.0009641,0.0,0.000622,0.0,0.000933,0.0,0.0005909,0.0,0.0057224003,0.013341901,0.003732,0.008708,0.0056291,0.0130931,0.0036076,0.0084281005,36.441624,36.771477,23.69936,23.913525,35.966446,36.291794,22.984434,23.192886,7.931246,8.007591,5.1569085,5.2074695,7.8275275,7.903843,5.002249,5.051351,0.63926435,0.63655376,0.41562298,0.41387823,0.6311161,0.62837446,0.4017834,0.4004118,1.0052199,0.9988059,0.6459507,0.64383084,0.9929354,0.9868635,0.6254868,0.62349147
1164,0.0,0.18614629,0.0,0.12090628,0.0,0.18315746,0.0,0.11689007,0.017260801,0.7577087,0.011136001,0.49268606,0.016704,0.74472654,0.0105792,0.47587398,0.0014384,0.24503498,0.000928,0.15910694,0.001392,0.24078527,0.0008816,0.15368971,0.0445904,1.390961,0.028768001,0.9046735,0.043152,1.3665837,0.027329601,0.8735711,0.022736,0.0358656,0.0148016,0.023303298,0.022411201,0.035211798,0.0143376,0.022462701,0.0085376,0.0100405,0.005568,0.0064913,0.0083984,0.0098537,0.005336,0.0063044997,0.055447996,0.1542968,0.0360992,0.10049839,0.054705605,0.1523354,0.0349392,0.0974162,96.1938,97.72407,62.557816,63.552402,94.93757,96.447975,60.672104,61.636494,20.990469,21.33925,13.650223,13.878853,20.716105,21.06161,13.238651,13.459623,1.155553,1.1590432,0.75349456,0.75509083,1.1402874,1.1443329,0.7295982,0.73090047,1.9579523,1.9598067,1.2586075,1.2613636,1.9348915,1.9359899,1.2207911,1.2230698
1165,0.0,0.2124538,0.0,0.1379937,0.0,0.20904258,0.0,0.13340989,0.019939201,0.8647944,0.012864,0.5623162,0.019296,0.8499769,0.012220801,0.5431282,0.0016616001,0.2796651,0.001072,0.18159309,0.001608,0.27481493,0.0010184001,0.1754103,0.0515096,1.5875423,0.033232003,1.0325294,0.049848,1.5597199,0.0315704,0.997031,0.026264,0.040934402,0.017098399,0.0265967,0.0258888,0.040188197,0.0165624,0.025637299,0.009862401,0.0114595005,0.0064319996,0.0074087004,0.0097016,0.0112463,0.0061640004,0.0071955,0.064052,0.1761032,0.041700803,0.11470161,0.0631944,0.1738646,0.0403608,0.11118379,111.12044,111.535225,72.26506,72.53405,109.669266,110.07882,70.08675,70.34742,24.247612,24.355085,15.76836,15.840322,23.930672,24.038208,15.292925,15.361844,1.334863,1.3228498,0.87041616,0.86180586,1.3172286,1.3060606,0.8428118,0.8341966,2.2617726,2.2367814,1.4539087,1.4396306,2.2351332,2.2095988,1.4102243,1.3959253
1166,0.20650001,0.849603,0.1339,0.55200195,0.2013,0.83520305,0.1283,0.5334019,1.3932031,3.3530006,0.9049021,2.1792023,1.363003,3.295405,0.8702019,2.1039004,0.4005,1.0864034,0.25980002,0.70550156,0.391,1.0672032,0.2492,0.6812022,3.855503,4.356788,2.505602,2.8304996,3.779203,4.275997,2.4143019,2.7296944,0.266,0.1103,0.17319998,0.071899995,0.26259997,0.1085,0.1682,0.06950001,0.1165,0.033800002,0.07569999,0.021900002,0.114599995,0.0331,0.0732,0.021200001,0.5967,0.459,0.3883,0.2987,0.5887,0.45310003,0.37629998,0.2895,183.43425,185.15282,119.29354,120.41066,181.03722,182.7301,115.694115,116.78,40.039352,40.44491,26.03703,26.304247,39.51455,39.9158,25.25232,25.509544,3.0689206,3.0551949,2.0001137,1.9929949,3.0304208,3.0181942,1.9372133,1.928996,5.5213327,5.4962907,3.556922,3.5387926,5.453333,5.4287915,3.4483209,3.4323933
1167,0.111200005,0.3953,0.072000004,0.25680003,0.1081,0.3893,0.068799995,0.24860002,1.2618062,1.2649034,0.81890404,0.8228017,1.2334061,1.2460034,0.7872038,0.79690194,0.2529,0.47509998,0.1639,0.30870003,0.24640001,0.46769997,0.15689999,0.29859993,3.7186031,1.4245034,2.4171019,0.9266017,3.647003,1.4028033,2.330402,0.89680195,0.3028,0.0246,0.19709998,0.015999999,0.2989,0.0242,0.1912,0.0154,0.1226,0.0031,0.0797,0.002,0.12059999,0.003,0.077099994,0.0019,0.6304,0.12850001,0.41009998,0.0838,0.6219001,0.1266,0.3976,0.0813,172.78477,174.41017,112.36595,113.42677,170.52585,172.13322,108.97842,110.00484,37.683212,38.071873,24.505167,24.756596,37.191906,37.57389,23.768658,24.011307,2.510418,2.4989944,1.6362114,1.6283953,2.4773169,2.4675934,1.5845109,1.5777957,4.2695255,4.248593,2.741917,2.731496,4.219426,4.196493,2.6576161,2.6475966
1168,0.97310627,7.3638086,0.63000405,4.7891064,0.946106,7.2497115,0.60160387,4.632407,7.0258245,27.537424,4.569216,17.912704,6.892524,27.137035,4.403715,17.347212,2.1507156,9.696419,1.39711,6.3047132,2.1024148,9.545709,1.3430095,6.098608,16.629543,44.26713,10.816428,28.794312,16.335644,43.618214,10.439327,27.878807,1.9862001,1.6862001,1.2917,1.0968001,1.9598,1.6637,1.2523,1.0634999,0.7009,0.64580005,0.45620003,0.42040002,0.69170004,0.63720006,0.44189999,0.40710002,5.2875996,7.6097007,3.4392,4.9493,5.2190003,7.5108995,3.3355,4.8008003,135.69865,136.96512,88.24941,89.07051,133.92793,135.17783,85.58859,86.38876,29.7846,30.089235,19.366495,19.56675,29.398596,29.699331,18.78389,18.976158,12.910991,12.854073,8.396958,8.364381,12.741789,12.688079,8.141758,8.1098795,26.044458,25.939646,16.930803,16.852562,25.72086,25.617744,16.438,16.365664
1169,0.30900308,1.2330034,0.20000201,0.80110174,0.300203,1.2122031,0.19080189,0.7742021,2.8187156,4.744201,1.8337101,3.085203,2.765815,4.669003,1.7668097,2.9843016,0.6474031,1.5982032,0.419802,1.0386018,0.631003,1.5713031,0.4022019,1.0029022,3.5926216,9.042903,2.337114,5.8819046,3.523921,8.903601,2.2520132,5.6907024,0.4683,0.21140002,0.3047,0.1375,0.4623,0.2082,0.29520002,0.13319999,0.1378,0.067499995,0.0897,0.0439,0.1357,0.0664,0.087,0.0424,1.5389999,0.8263,1.0015,0.5377,1.5189002,0.8156,0.9713,0.5213,104.99344,105.98489,68.27988,68.92391,103.62223,104.59998,66.22266,66.84865,22.897743,23.13361,14.889858,15.045436,22.599339,22.833012,14.443851,14.591637,3.5568247,3.5436883,2.3199162,2.3087938,3.5111246,3.4995902,2.2478156,2.2379968,6.60894,6.5801854,4.2722263,4.2512918,6.52954,6.499688,4.1431255,4.1204934
1170,0.16700001,2.836208,0.10800001,1.8448057,0.16220002,2.7945092,0.10300001,1.7862054,1.1501062,9.967918,0.747704,6.4826994,1.1249061,9.824414,0.71860373,6.2789083,0.3329,3.589608,0.21590002,2.335007,0.3244,3.5367086,0.2069,2.260705,1.9260061,12.160118,1.2511041,7.907703,1.883306,11.976109,1.2021039,7.6521096,0.2906,0.52040005,0.1891,0.33850002,0.2868,0.5134,0.18339999,0.328,0.110199995,0.18990001,0.0717,0.123600006,0.10869999,0.18719998,0.0695,0.1197,0.67340004,2.4935,0.4381,1.6220001,0.6642,2.461,0.4245,1.5735,124.75337,125.946434,81.13292,81.90472,123.125755,124.29809,78.68618,79.437164,27.316414,27.603819,17.76467,17.948847,26.963108,27.24123,17.22916,17.41065,5.8480425,5.825689,3.806728,3.7926896,5.773042,5.7490897,3.6906269,3.6776876,11.688573,11.636781,7.5963483,7.5575895,11.538773,11.49128,7.374046,7.3372893
1171,0.0,0.2972,0.0,0.1931,0.0,0.29269996,0.0,0.187,0.0093,1.032603,0.006,0.6716018,0.009,1.0160031,0.0057,0.649902,0.0,0.3616,0.0,0.23500001,0.0,0.35599998,0.0,0.22730002,0.027900001,1.1589034,0.018000001,0.7533018,0.027,1.1398034,0.0171,0.7283021,0.0306,0.024500001,0.019900002,0.016,0.030100003,0.024100002,0.0194,0.015400001,0.0123000005,0.0092,0.008,0.006,0.0121,0.009,0.0077,0.0058,0.045900002,0.1472,0.0299,0.0959,0.0453,0.14500001,0.029000001,0.092700005,135.30363,136.56723,87.99141,88.81437,133.53561,134.78235,85.33938,86.13577,29.476799,29.779558,19.168995,19.36665,29.093796,29.391417,18.592789,18.78245,2.3567166,2.3504958,1.5363107,1.5314965,2.3275166,2.3206954,1.4903104,1.4819973,3.9312243,3.908492,2.5244164,2.513595,3.8854244,3.8630915,2.4497151,2.4364948
1172,0.0,0.1286,0.0,0.08359999,0.0,0.1269,0.0,0.081,0.0031,0.54339993,0.002,0.35290006,0.003,0.53330004,0.0019,0.34039983,0.0,0.16860001,0.0,0.1096,0.0,0.16600002,0.0,0.10590001,0.0062,1.0941999,0.004,0.7105999,0.006,1.0719001,0.0038,0.6841998,0.015400001,0.0184,0.010000001,0.012,0.0151,0.0181,0.0096,0.011600001,0.0061,0.0061,0.004,0.004,0.006,0.006,0.0039,0.0039,0.0551,0.1136,0.036000002,0.0738,0.0542,0.1117,0.0348,0.0712,92.84367,93.71261,60.3769,60.944862,91.62996,92.4873,58.55698,59.107246,20.17755,20.384119,13.117562,13.254798,19.913048,20.116007,12.723357,12.855812,2.079515,2.068796,1.3518097,1.3465984,2.0545146,2.0447955,1.3093095,1.305998,3.293321,3.2757945,2.1173136,2.1052961,3.2514205,3.2367947,2.0496132,2.0414956
1173,0.0,0.0457302,0.0,0.0297591,0.0,0.0451174,0.0,0.0288399,0.0,0.19065733,0.0,0.12367073,0.0,0.1869806,0.0,0.11918956,0.0,0.053964697,0.0,0.035082802,0.0,0.053198703,0.0,0.0339721,0.0,0.25561416,0.0,0.1658007,0.0,0.25032878,0.0,0.15951946,0.0058058,0.0094218,0.0037700003,0.0060896995,0.0056927,0.0092303,0.0036191999,0.0058982,0.0011687,0.0035236,0.00075400004,0.002298,0.001131,0.0034853,0.00071630004,0.0022214,0.0081055,0.052853998,0.005278,0.0343934,0.0079547,0.0520114,0.0050895,0.033282697,36.633694,37.563454,23.823103,24.430113,36.15479,37.072212,23.105476,23.692524,7.964441,8.172801,5.177927,5.315236,7.8607264,8.06667,5.021734,5.1546817,0.7740619,0.78166294,0.50333637,0.5091595,0.7641845,0.77277726,0.4864843,0.4928438,1.2192256,1.2329137,0.78363717,0.79334515,1.2042964,1.2183597,0.7597731,0.7680672
1174,0.0,0.111413784,0.0,0.0724689,0.0,0.1098666,0.0,0.07021811,0.014259201,0.45790905,0.009216,0.29720145,0.013824001,0.44929788,0.0087808,0.28665063,0.0019840002,0.13587928,0.00128,0.08831121,0.0019200001,0.1338333,0.0012160001,0.085457906,0.0289152,0.6675663,0.018688,0.4333354,0.0280448,0.6541516,0.0178048,0.41722468,0.0154694,0.0211842,0.0100572,0.013716301,0.0151929,0.020777702,0.0096928,0.0132818,0.0042865,0.0078184,0.002782,0.0051019997,0.0041858,0.0077287,0.0026557,0.0049226,0.036524102,0.116436,0.023787599,0.075804606,0.0359293,0.1146726,0.0229897,0.0733573,79.12152,81.02714,51.45361,52.69652,78.08708,79.967155,49.90346,51.10627,17.21074,17.640074,11.19006,11.471805,16.986792,17.41054,10.852689,11.125965,1.5734396,1.5800704,1.0238259,1.029298,1.5533792,1.5615413,0.98976946,0.9962372,2.501377,2.5152276,1.6077331,1.6186965,2.470434,2.4858172,1.5582876,1.567125
1175,156.1339,8.812077,101.54692,5.730079,154.07889,8.691434,98.47582,5.554255,427.16644,26.747757,277.8056,17.394758,421.57,26.381763,269.41904,16.859482,171.47078,10.177684,111.52193,6.6185193,169.21884,10.038791,108.14751,6.415885,508.67142,31.966644,330.81152,20.788208,501.99603,31.512161,320.81964,20.138172,10.805025,0.538994,7.027073,0.35049403,10.663916,0.531392,6.8151875,0.33972,4.486345,0.16925798,2.917764,0.1103,4.4281836,0.16678602,2.830128,0.106756,12.452473,2.0894098,8.098738,1.359402,12.289619,2.062216,7.8545218,1.31776,229.28502,229.65753,149.10977,149.3522,226.28685,226.6512,144.61458,144.8525,50.472572,50.603756,32.819603,32.904823,49.81592,49.94184,31.83355,31.918915,17.393036,17.269014,11.279829,11.210407,17.164173,17.045643,10.9411335,10.86859,35.92744,35.730595,23.34919,23.221315,35.46471,35.276268,22.644695,22.522655
