"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",1298.14054487585
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",856.610892945226
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",534.634150782872
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","12:00 am to 13:00 am","Number of Tours",905.776153212049
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",7606.56742861351
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",27133.3191278177
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","3:00 am to 4:00 am","Number of Tours",227.367428960087
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",18014.8271380064
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",11088.0060309004
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","5:00 am to 6:00 am","Number of Tours",328.032688887586
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",21287.0536394523
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",1026.02429591537
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",5482.51173454291
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",39422.8894711632
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",5235.91266206132
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",37882.7151948108
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",3981.33607137458
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",5766.7478359609
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",2055.26747963689
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",7502.36567394561
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",2000.33977337146
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",4854.35990081745
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","12:00 am to 13:00 am","Number of Tours",2189.21561570145
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",5152.41619793873
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",21405.9954314051
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",13108.3414081891
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",9490.30916494139
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",2547.68369434533
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",69.0727836055597
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",2257.79846437658
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",4267.53303317738
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",1947.57610241679
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",30734.9620515104
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",2011.51283080566
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",3444.09953289397
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",1574.43586547172
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",552.99300870333
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",69.0727836055597
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",1189.61049161721
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",6873.9663196098
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",3233.48719814761
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",8994.25071163206
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",13995.8207880043
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",4143.33370558517
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",3236.341052371
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",1864.88294648048
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",2240.70173667464
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",8478.25587508564
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",128.259523811999
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",16246.7426475759
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",231.382675093116
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",2024.07620070265
"CHTS","Number of Escorting tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",301.725835878833
