TAZ1454,LT_FR_CA_OFF_production,LT_FR_CA_OFF_attraction,LT_FR_CA_AM_production,LT_FR_CA_AM_attraction,LT_FR_CA_MID_production,LT_FR_CA_MID_attraction,LT_FR_CA_PM_production,LT_FR_CA_PM_attraction,MT1_FR_CA_OFF_production,MT1_FR_CA_OFF_attraction,MT1_FR_CA_AM_production,MT1_FR_CA_AM_attraction,MT1_FR_CA_MID_production,MT1_FR_CA_MID_attraction,MT1_FR_CA_PM_production,MT1_FR_CA_PM_attraction,MT2_FR_CA_OFF_production,MT2_FR_CA_OFF_attraction,MT2_FR_CA_AM_production,MT2_FR_CA_AM_attraction,MT2_FR_CA_MID_production,MT2_FR_CA_MID_attraction,MT2_FR_CA_PM_production,MT2_FR_CA_PM_attraction,HT_FR_CA_OFF_production,HT_FR_CA_OFF_attraction,HT_FR_CA_AM_production,HT_FR_CA_AM_attraction,HT_FR_CA_MID_production,HT_FR_CA_MID_attraction,HT_FR_CA_PM_production,HT_FR_CA_PM_attraction,MT1_FR_EXT_OFF_production,MT1_FR_EXT_OFF_attraction,MT1_FR_EXT_AM_production,MT1_FR_EXT_AM_attraction,MT1_FR_EXT_MID_production,MT1_FR_EXT_MID_attraction,MT1_FR_EXT_PM_production,MT1_FR_EXT_PM_attraction,MT2_FR_EXT_OFF_production,MT2_FR_EXT_OFF_attraction,MT2_FR_EXT_AM_production,MT2_FR_EXT_AM_attraction,MT2_FR_EXT_MID_production,MT2_FR_EXT_MID_attraction,MT2_FR_EXT_PM_production,MT2_FR_EXT_PM_attraction,HT_FR_EXT_OFF_production,HT_FR_EXT_OFF_attraction,HT_FR_EXT_AM_production,HT_FR_EXT_AM_attraction,HT_FR_EXT_MID_production,HT_FR_EXT_MID_attraction,HT_FR_EXT_PM_production,HT_FR_EXT_PM_attraction,LT_NF_CA_OFF_production,LT_NF_CA_OFF_attraction,LT_NF_CA_AM_production,LT_NF_CA_AM_attraction,LT_NF_CA_MID_production,LT_NF_CA_MID_attraction,LT_NF_CA_PM_production,LT_NF_CA_PM_attraction,MT1_NF_CA_OFF_production,MT1_NF_CA_OFF_attraction,MT1_NF_CA_AM_production,MT1_NF_CA_AM_attraction,MT1_NF_CA_MID_production,MT1_NF_CA_MID_attraction,MT1_NF_CA_PM_production,MT1_NF_CA_PM_attraction,MT2_NF_CA_OFF_production,MT2_NF_CA_OFF_attraction,MT2_NF_CA_AM_production,MT2_NF_CA_AM_attraction,MT2_NF_CA_MID_production,MT2_NF_CA_MID_attraction,MT2_NF_CA_PM_production,MT2_NF_CA_PM_attraction,HT_NF_CA_OFF_production,HT_NF_CA_OFF_attraction,HT_NF_CA_AM_production,HT_NF_CA_AM_attraction,HT_NF_CA_MID_production,HT_NF_CA_MID_attraction,HT_NF_CA_PM_production,HT_NF_CA_PM_attraction
29,0.12680002,0.1077031,0.08200001,0.070002,0.123100005,0.10530299,0.0782,0.0673019,0.5850031,0.49980626,0.37990203,0.32510397,0.571603,0.49140596,0.3649019,0.31390387,0.1639,0.13220309,0.106,0.086001985,0.15910001,0.12950298,0.10100001,0.0827019,0.6251031,0.5425062,0.40580204,0.35310403,0.61100304,0.533706,0.3897019,0.34090385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.06483,88.98308,57.27099,57.86891,86.91191,87.81947,55.543262,56.124413,19.12253,19.331244,12.436016,12.573697,18.872929,19.079939,12.062209,12.194703,2.0907202,2.1152928,1.3658131,1.3795956,2.06432,2.0900936,1.3204129,1.3375946,3.1133308,3.1576912,2.0269203,2.056695,3.0744305,3.1185904,1.9650196,1.9915955
30,0.12680002,0.21810304,0.08200001,0.14200199,0.123100005,0.21380304,0.0782,0.13660192,0.60650307,1.2284124,0.393902,0.7979074,0.592603,1.2053127,0.3783019,0.7695079,0.1731,0.30430618,0.111999996,0.19780397,0.16810001,0.298106,0.106800005,0.19030386,0.65590316,1.3666157,0.42580202,0.88780934,0.641003,1.3410163,0.4088019,0.8561101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.6192,124.85988,80.39417,81.20074,122.002785,123.23097,77.96834,78.750694,26.907562,27.187183,17.5002,17.682558,26.553656,26.831957,16.972092,17.149586,2.4943247,2.492994,1.6262156,1.625596,2.4623241,2.4611921,1.5756154,1.5761967,3.8749385,3.8824847,2.523325,2.5275896,3.823738,3.8334868,2.4452243,2.450691
31,0.32669285,0.3176802,0.21198632,0.20654278,0.31859377,0.31202215,0.20329574,0.19918264,1.85514,1.4950554,1.2071697,0.97198695,1.8223797,1.470677,1.1649909,0.93937224,0.49613765,0.44238776,0.32200715,0.2872736,0.4844895,0.4339233,0.30899394,0.27687746,1.9443198,1.5764327,1.2653642,1.0250732,1.9102857,1.5509037,1.2212744,0.99098593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64514,66.0373,42.040535,42.94612,63.799965,65.17479,40.77284,41.65092,14.129722,14.44313,9.1887455,9.392253,13.94508,14.253923,8.912147,9.110323,2.114633,2.164985,1.3757513,1.4092538,2.0876057,2.1377065,1.3335268,1.3669791,3.6175134,3.7113183,2.3529193,2.4136126,3.570648,3.663662,2.2821662,2.3417146
32,0.39131337,0.37292892,0.2539177,0.24246329,0.38161227,0.36628684,0.24350807,0.2338232,2.2220907,1.7550701,1.4459505,1.1410286,2.1828504,1.7264493,1.3954285,1.1027414,0.59427476,0.5193244,0.38570088,0.33723444,0.5803225,0.5093884,0.37011364,0.32503027,2.3289106,1.8505998,1.515656,1.2033471,2.2881446,1.8206297,1.4628451,1.1633325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4321,77.5221,50.356243,50.415092,76.41974,76.509514,48.837795,48.894516,16.924612,16.954947,11.0063,11.025695,16.703447,16.732841,10.67499,10.69473,2.5329123,2.5415056,1.647878,1.6543432,2.5005388,2.5094836,1.5973015,1.6047184,4.333065,4.3567643,2.818332,2.8333745,4.27693,4.300816,2.7335835,2.7489727
33,0.10391079,0.12392759,0.06734001,0.080697045,0.1011654,0.12146475,0.06433561,0.0776578,0.5654521,0.6673715,0.36747128,0.43366534,0.5536933,0.6554244,0.35348517,0.4188889,0.2046116,0.19330527,0.13250545,0.12565625,0.19917254,0.18932272,0.12680739,0.12094016,0.6971826,0.5787122,0.45325416,0.3761313,0.68309283,0.56865156,0.4365226,0.36334577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.96693,79.69946,50.703705,51.83191,76.946556,78.65773,49.174797,50.26757,16.98194,17.369429,11.043382,11.296,16.758833,17.142584,10.710873,10.9563465,1.3258857,1.3574708,0.8654311,0.8848239,1.3095167,1.3399692,0.8374587,0.8573136,2.07259,2.126909,1.3497659,1.3846145,2.0459132,2.0984013,1.3080666,1.3403361
34,0.096689194,0.11257551,0.06266,0.073304966,0.0941346,0.11033823,0.0598644,0.07054412,0.52615416,0.6062374,0.34193274,0.39394057,0.5152127,0.5953855,0.32891864,0.38051715,0.19039151,0.17559792,0.123296574,0.114145756,0.18533045,0.17198019,0.11799452,0.109861776,0.6487298,0.52570015,0.42175388,0.34167674,0.63561916,0.5165611,0.4061851,0.33006197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.54838,72.398766,47.179893,47.083927,71.59892,71.452484,45.757248,45.662888,15.801727,15.778354,10.2758875,10.261247,15.594127,15.572299,9.966486,9.9527025,1.2337391,1.2331226,0.8052852,0.80377084,1.2185078,1.2172233,0.77925694,0.7787818,1.9285493,1.9320774,1.2559597,1.257779,1.903726,1.9061826,1.2171586,1.2175564
35,0.033417,0.0910109,0.021620002,0.059144676,0.0324535,0.08911249,0.020633,0.056952436,0.18807125,0.50110734,0.122153476,0.3259813,0.18388821,0.4928135,0.117312446,0.31477135,0.062416002,0.1528663,0.04042,0.099236555,0.060677,0.14970247,0.038610496,0.09557538,0.21763423,0.4906873,0.14137648,0.3192003,0.21281672,0.48248398,0.13585395,0.30830693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.81131,37.715385,25.240738,24.527658,38.304146,37.222507,24.479534,23.788137,8.457141,8.223331,5.5003185,5.3478928,8.347135,8.116187,5.3341236,5.186616,0.6498989,0.6328652,0.4236856,0.41247174,0.64129776,0.62479705,0.41043153,0.3995444,1.0317072,1.0066456,0.6716367,0.6549005,1.0186175,0.9936056,0.6510974,0.63548696
36,0.10878301,0.31169224,0.07038,0.20255741,0.1056465,0.30519047,0.06716699,0.1950495,0.61223185,1.7161856,0.39764857,1.1164135,0.5986148,1.6877753,0.38188946,1.0780231,0.20318398,0.5235339,0.13158,0.33986336,0.197523,0.51269746,0.1256895,0.32732448,0.7084689,1.6804991,0.46022555,1.0931904,0.69278634,1.6523987,0.44224796,1.0558836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.34319,129.16682,82.16666,84.00174,124.69223,127.478905,79.688705,81.469124,27.53069,28.163065,17.905293,18.315311,27.172588,27.796131,17.364275,17.763,2.1156282,2.1674259,1.3792319,1.4126246,2.0876288,2.1397943,1.3360857,1.3683509,3.3585362,3.4475443,2.1863916,2.2428937,3.3159251,3.4028826,2.11953,2.176407
37,0.43948096,0.40590838,0.28513324,0.2638898,0.42852607,0.39855394,0.2734439,0.25449598,2.5105076,2.01241,1.6335039,1.3082561,2.4660761,1.9789113,1.576159,1.264748,0.62412524,0.5769109,0.40496528,0.37494552,0.609131,0.5660339,0.38844103,0.36153492,2.5612407,1.9653809,1.6666119,1.2775409,2.5157685,1.9326849,1.6078594,1.2346514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.251595,80.86466,51.539993,52.58785,78.2173,79.8065,49.98653,51.002277,17.311703,17.674164,11.259467,11.494081,17.085258,17.442598,10.919189,11.147396,2.624465,2.6790226,1.7077415,1.7450398,2.589948,2.6454659,1.6554149,1.6917676,4.4507523,4.5545235,2.8939319,2.9610753,4.3921223,4.4952564,2.8077617,2.8726366
38,0.27862522,0.2509011,0.18077075,0.16311623,0.27167994,0.24635538,0.17335987,0.15730989,1.591629,1.2439184,1.0356202,0.8086634,1.5634601,1.2232116,0.99926424,0.78177,0.39568722,0.35660163,0.25674272,0.23176236,0.38618106,0.34987843,0.24626656,0.22347304,1.6237931,1.2148478,1.0566101,0.7896779,1.5949644,1.1946384,1.0193619,0.7631669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.244476,49.984238,32.675682,32.505795,49.588753,49.330254,31.690807,31.525702,10.975393,10.924811,7.138355,7.104769,10.831831,10.781682,6.922623,6.89047,1.6638765,1.6559641,1.0826857,1.0786501,1.6419932,1.6352211,1.0495114,1.0457206,2.821719,2.815254,1.8347149,1.8303107,2.7845483,2.77862,1.780084,1.7756432
39,0.0567454,0.21223776,0.036716003,0.13805084,0.0551562,0.20858297,0.0350172,0.1332799,0.30485496,1.0027915,0.19821323,0.6522797,0.2986899,0.9870556,0.19067818,0.63096434,0.1105864,0.31195414,0.0717606,0.20255683,0.10781901,0.30598345,0.0688014,0.19533052,0.37127253,1.0702261,0.24142307,0.696195,0.36387447,1.0536535,0.23251796,0.67356807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.071358,39.17401,24.759201,25.475647,37.57363,38.66127,24.012371,24.707998,8.327495,8.573353,5.416223,5.5758004,8.218935,8.461452,5.252779,5.4074206,1.3850013,1.4273579,0.9013591,0.92778337,1.3669717,1.4086936,0.8740137,0.8999115,2.3900433,2.4673302,1.5539515,1.6039653,2.3589988,2.4347723,1.507508,1.556537
40,0.15035461,0.5484716,0.097284004,0.35675505,0.14614381,0.539026,0.09278281,0.34442583,0.8077544,2.5914416,0.5251928,1.6856378,0.79141915,2.5507748,0.50522757,1.6305578,0.2930136,0.8061615,0.19013941,0.52345294,0.28568098,0.79073125,0.1822986,0.504779,0.9837368,2.7657099,0.639683,1.7991246,0.9641345,2.7228792,0.61608773,1.7406554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.875206,101.23484,65.602844,65.8349,99.55641,99.90972,63.62402,63.851147,22.064823,22.155512,14.351014,14.409157,21.777176,21.866291,13.917948,13.974036,3.6697478,3.6886232,2.3882728,2.3976066,3.6219761,3.6403863,2.3158174,2.325577,6.3327427,6.376147,4.1174045,4.1450157,6.250486,6.292001,3.9943461,4.022444
41,0.4720031,1.0006114,0.30600202,0.6506077,0.459603,0.9827126,0.2929019,0.62760746,3.0986185,4.865634,2.0164123,3.1648278,3.043418,4.791135,1.9461116,3.0627236,0.9819063,1.6138166,0.637804,1.0497087,0.959506,1.5855161,0.6126038,1.0133102,3.3832185,3.9692328,2.202012,2.581425,3.324418,3.9058383,2.1252115,2.49592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.35822,71.10166,45.756393,46.242004,69.43811,70.17232,44.37907,44.848022,15.399668,15.5680685,10.0148735,10.126228,15.196464,15.367883,9.710368,9.821422,4.687645,4.744179,3.0502295,3.0862873,4.625045,4.6833763,2.957429,2.9923909,8.025379,8.138978,5.2178516,5.290279,7.9195776,8.031373,5.0616503,5.133481
42,0.13300002,0.15100309,0.086,0.09800199,0.12910001,0.14710298,0.081999995,0.09400191,0.65260315,1.2408067,0.423902,0.8063034,0.638203,1.2167069,0.40700188,0.7778039,0.2163,0.33570623,0.14000002,0.218004,0.2101,0.32780603,0.1336,0.20930384,0.7570031,1.2689064,0.49170202,0.82430327,0.74040306,1.2442064,0.47240192,0.7946041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.121292,51.58699,33.246716,33.54901,50.454285,50.914158,32.2442,32.53948,11.049273,11.148987,7.1884117,7.254342,10.90477,11.006697,6.970409,7.0343375,2.0041184,1.9998926,1.306812,1.3056953,1.9788184,1.9720924,1.267212,1.262995,2.9579282,2.9513896,1.9271185,1.922294,2.920428,2.91239,1.8678179,1.862295
43,0.106650196,0.21889235,0.068996005,0.14231712,0.10356741,0.21444021,0.065839805,0.137123,0.5963773,1.2961332,0.3874067,0.8423236,0.5831653,1.272761,0.37206596,0.8125711,0.19722581,0.348893,0.127716,0.22675829,0.19172081,0.34176952,0.1219908,0.21829931,0.69554067,1.2846324,0.4518519,0.8349038,0.6802,1.2614087,0.4341624,0.8052992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.06635,111.381454,70.929504,72.43372,107.64141,109.92434,68.79081,70.24938,23.7646,24.282585,15.456682,15.791997,23.455433,23.965288,14.989338,15.316463,2.0491276,2.0672073,1.3355994,1.3482839,2.0223365,2.04109,1.2944216,1.3045813,3.2501106,3.2860074,2.1165833,2.139328,3.2075381,3.2445352,2.0506694,2.0744781
44,1.5004029,0.16290309,0.97650206,0.10600199,1.473303,0.159503,0.942702,0.10190191,6.2932463,0.94820833,4.0933304,0.61660576,6.1978455,0.9310098,3.9622283,0.5952057,1.8496999,0.24900302,1.2036,0.16200203,1.8177999,0.24390307,1.1626,0.15570192,7.1530457,0.8747057,4.65293,0.568304,7.045845,0.8589062,4.5036287,0.5489037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.63851,107.742294,69.35068,70.06858,105.24448,106.33444,67.259445,67.95503,23.189394,23.44382,15.081957,15.246675,22.889088,23.138594,14.629249,14.786585,2.3058226,2.3223903,1.5050144,1.5167955,2.277122,2.294389,1.4564139,1.4683955,3.5195348,3.554789,2.2932227,2.3142922,3.4755344,3.5067875,2.220922,2.2416933
45,0.2101338,0.34939778,0.13595201,0.22757022,0.2042306,0.3430296,0.1297462,0.21984215,1.0688453,1.7706687,0.6944726,1.1510016,1.0457197,1.7408702,0.66782314,1.111265,0.35067904,0.44022685,0.22721201,0.28636056,0.3411206,0.43211693,0.21720639,0.2763936,1.2208652,1.8985704,0.7931411,1.2341477,1.1950177,1.8663815,0.762586,1.1920079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.85945,165.93732,107.212845,107.91395,162.70393,163.7694,103.979256,104.65881,35.89978,36.153282,23.346453,23.51333,35.42948,35.681946,22.642525,22.805185,4.0446863,4.050995,2.637647,2.639935,3.9943798,4.0002136,2.5551987,2.5589275,6.4309626,6.4532247,4.18455,4.199647,6.348106,6.3687396,4.058548,4.071369
46,0.0436192,0.08736418,0.028208002,0.056870773,0.042346403,0.08575206,0.026900802,0.05491563,0.22559628,0.47039405,0.1464759,0.30582148,0.22047065,0.46229997,0.14066227,0.29518822,0.070176005,0.11480421,0.045408003,0.07463817,0.06814639,0.112608954,0.0433096,0.07196273,0.25311625,0.49358082,0.1643295,0.32081065,0.24747464,0.48497212,0.15779345,0.30969724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93007,51.311684,33.121094,33.36928,50.26397,50.64101,32.121826,32.363083,11.097149,11.186971,7.2168303,7.275318,10.952356,11.041022,6.999488,7.0564847,0.96596134,0.97356814,0.6295949,0.6346858,0.9537493,0.96128845,0.6098491,0.61530596,1.5379361,1.5533048,1.0001556,1.0106469,1.5182246,1.5327265,0.9703304,0.97963935
47,0.46600312,0.8593088,0.302002,0.55850595,0.453503,0.8442094,0.2890019,0.5392057,2.6978216,3.867633,1.7551141,2.5153236,2.648021,3.8076384,1.6932132,2.4329221,0.92330927,1.2990153,0.599906,0.8438096,0.902309,1.2742155,0.57610583,0.81401,1.8620093,3.7507424,1.210706,2.438832,1.823909,3.6923475,1.1663057,2.359828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.799477,53.354004,34.337265,34.69917,52.108265,52.656822,33.30265,33.651356,11.599394,11.729912,7.544826,7.628838,11.44799,11.57712,7.3178215,7.398337,5.3525515,5.4082804,3.4803338,3.5171852,5.2838516,5.337082,3.3768327,3.4140859,9.285591,9.399967,6.0365596,6.1120744,9.16249,9.277461,5.8570576,5.9282784
48,0.0635094,0.041849595,0.041040003,0.027161999,0.061611302,0.040742997,0.039090604,0.026055405,0.28738415,0.18988562,0.18668173,0.12353879,0.28076643,0.18641482,0.17934576,0.11916264,0.0824904,0.060462147,0.053352002,0.039235003,0.080079295,0.058953103,0.0508383,0.03762536,0.30954581,0.21448389,0.20099445,0.13963585,0.30262026,0.21061061,0.19304287,0.1347566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.831024,43.413567,28.503773,28.232845,43.25743,42.845932,27.645098,27.381529,9.510664,9.425496,6.1868815,6.12931,9.386054,9.303127,5.99948,5.94512,0.96880984,0.9475997,0.6320734,0.6177828,0.9567027,0.93527615,0.6129897,0.5985181,1.3950659,1.3676023,0.9093017,0.8909613,1.3774188,1.3496948,0.88072705,0.86329705
49,0.09403761,0.09240063,0.060800005,0.060104977,0.09131171,0.09038742,0.057962403,0.057894655,0.44258353,0.4314791,0.28757572,0.28055695,0.43275222,0.42404172,0.2764745,0.2708016,0.13595459,0.121522166,0.088028,0.07897627,0.1321537,0.11893612,0.0840457,0.07602801,0.49008194,0.47919494,0.318341,0.31172624,0.47949636,0.47096598,0.30598342,0.3010577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.615604,61.866074,38.76908,40.233177,58.835747,61.057613,37.600906,39.019688,12.946279,13.442152,8.420996,8.741912,12.776365,13.267447,8.166146,8.47888,1.505215,1.5493181,0.9820322,1.0097818,1.4865396,1.5294983,0.95200866,0.9784399,2.25425,2.3265388,1.4685682,1.5151256,2.2254639,2.2962093,1.4230666,1.4684764
50,0.15460001,0.23670301,0.1,0.154002,0.15010001,0.23190306,0.0954,0.14800194,0.8710031,1.2487094,0.56580204,0.8115054,0.85160303,1.2272092,0.5434019,0.78400606,0.2902,0.36270317,0.18800001,0.23580207,0.2822,0.355403,0.17970002,0.22710197,1.0307032,1.0060087,0.66960204,0.65380585,1.0077031,0.9891095,0.6436019,0.63190573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.45143,77.23064,49.7207,50.224037,75.455414,76.22312,48.219276,48.71188,16.61557,16.793783,10.806875,10.9230995,16.399666,16.574472,10.47987,10.593606,2.6113253,2.6081882,1.7027166,1.7013928,2.5780249,2.5751898,1.6492159,1.6466928,4.0877404,4.093586,2.6599264,2.6652918,4.03474,4.0393877,2.5777254,2.5829904
51,0.038649805,0.076110795,0.025004003,0.04948492,0.037532598,0.07456278,0.023860201,0.04767889,0.21612585,0.4506779,0.14039533,0.29288357,0.2113378,0.4425502,0.1348359,0.28253773,0.07147421,0.12131314,0.046284,0.07884583,0.069479205,0.11883641,0.044209197,0.07590464,0.25206244,0.44667888,0.16375014,0.29030353,0.246503,0.43860283,0.15733951,0.28000924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.52541,38.72834,25.704697,25.185844,39.009014,38.22172,24.92964,24.426352,8.61224,8.443266,5.601468,5.491025,8.500198,8.332944,5.432103,5.325674,0.74259937,0.71878517,0.4840183,0.46880978,0.7328903,0.7097043,0.46909556,0.4536138,1.1778331,1.1425755,0.76704514,0.7438634,1.1624049,1.1281542,0.7431581,0.7213143
52,0.2135,0.8807118,0.13800001,0.5724079,0.20710003,0.8653123,0.1315,0.5525075,2.0586123,3.6703339,1.3383081,2.3872237,2.017212,3.6149378,1.2894077,2.3101218,0.45920312,1.2226118,0.298002,0.7937077,0.44740295,1.1992123,0.2856019,0.765208,2.0247123,3.963434,1.316308,2.5785236,1.9838121,3.9042382,1.2682078,2.4963214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6801,77.46556,49.86778,50.37769,75.678085,76.45442,48.365955,48.859955,16.832367,17.011158,10.946074,11.065302,16.612463,16.78965,10.6158695,10.731192,5.6762543,5.676975,3.6922352,3.6915865,5.601753,5.6017785,3.5803342,3.5817888,9.890596,9.917961,6.4293623,6.4478817,9.7627945,9.78987,6.2398605,6.254976
53,0.037908904,0.13511479,0.024528,0.087871045,0.0368139,0.13273473,0.023411099,0.08480079,0.22495884,0.6720933,0.14620571,0.43713877,0.22011888,0.6611225,0.14051165,0.42233425,0.0763215,0.18545184,0.049494006,0.12061991,0.0743286,0.18221496,0.047369704,0.11640715,0.26932824,0.6147592,0.17506993,0.39951068,0.2635466,0.60438335,0.16834655,0.38584918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.12339,41.87157,24.792294,27.230686,37.625023,41.32471,24.045557,26.409119,8.324501,9.149942,5.413637,5.9510074,8.215328,9.030655,5.2506547,5.7712183,0.8916233,0.971442,0.58068407,0.63255423,0.8799725,0.9593515,0.5618719,0.61258644,1.5006466,1.6375777,0.9759831,1.06507,1.4810896,1.6173224,0.9470091,1.0331082
54,0.094707005,0.69469255,0.061200008,0.4518049,0.0918765,0.6828369,0.058293,0.43637753,0.43329838,3.8609753,0.28144506,2.5116348,0.42327678,3.8045814,0.27035245,2.432071,0.12538351,1.4854443,0.08109,0.9665325,0.12171151,1.4625674,0.077264994,0.9354497,0.47346088,5.1967773,0.30737853,3.3792922,0.46282732,5.1210895,0.29521495,3.2738976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.6204,133.19781,86.24507,86.6228,130.88628,131.45683,83.64679,84.01206,28.875463,29.033703,18.781124,18.882687,28.500378,28.654997,18.213564,18.313063,1.5938928,1.5925744,1.0406394,1.039904,1.5737734,1.5728145,1.0082033,1.0080606,2.3660152,2.3664029,1.5427905,1.5420345,2.3375568,2.3376,1.4931415,1.493547
55,0.029093001,0.21937664,0.018800002,0.14267531,0.0282235,0.2156327,0.017907001,0.13780336,0.13310473,1.2192534,0.08645698,0.79314846,0.13002622,1.2014482,0.08304945,0.7680202,0.038516495,0.46908656,0.024910003,0.30522093,0.0373885,0.46186286,0.023735,0.2954056,0.14544223,1.6410854,0.094423465,1.0671486,0.1421757,1.6171867,0.09068695,1.0338584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7396,42.06248,26.493587,27.354576,40.206894,41.512665,25.69542,26.53009,8.87024,9.1685295,5.7693653,5.962954,8.755017,9.048948,5.5950165,5.783084,0.48962724,0.5029177,0.31967357,0.32839084,0.48344672,0.49667752,0.3097095,0.31833532,0.7268151,0.74728554,0.47392914,0.4869582,0.718073,0.73818976,0.45867747,0.4716462
