ZONE,DISTRICT,SD,COUNTY,TOTHH,HHPOP,TOTPOP,EMPRES,SFDU,MFDU,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,TOTACRE,RESACRE,CIACRE,SHPOP62P,TOTEMP,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN,PRKCST,OPRKCST,AREATYPE,HSENROLL,COLLFTE,COLLPTE,TERMINAL,TOPOLOGY,ZERO,hhlds,gqpop
99,3,3,1,1837,3380,3509,2159,329,1793,282,259,392,896,72.0,38.31521176387178,8.544589334732798,0.12690495982266556,889,140,371,1889,687,419,30,273,472,1,44,69,0.0,8.477135036855682,2,272,0,0,3.6861,1,0,1837,129
100,3,3,1,1646,3430,3525,2112,139,1567,573,396,265,405,80.0,27.0,31.22940715366069,0.1609717031500267,2227,187,296,1785,861,494,180,534,1292,2,93,126,0.0,163.32613504341947,1,0,0,0,5.73372,2,0,1646,95
101,3,3,1,2487,5498,5558,3457,299,2251,594,540,613,747,87.0,34.595892977316794,33.27357126546751,0.14575986565911,3817,108,750,2870,1403,660,244,805,1895,32,476,365,0.0,196.6695328550518,1,0,0,0,5.42467,2,0,2487,60
102,3,3,1,2687,5171,5310,3807,235,2441,399,308,647,1327,81.0,45.30840655417396,9.128026585309296,0.11210762331838565,1922,158,359,2634,1518,507,208,266,1084,2,207,155,0.0,0.0,2,0,0,0,3.91153,1,0,2687,139
103,3,3,1,2811,5176,5209,3461,493,2135,508,470,329,1503,137.0,67.0,10.463206683207698,0.22892684738210176,1597,134,322,1841,2014,907,109,364,878,2,84,160,0.0,15.823985402130608,2,993,0,0,2.62186,1,0,2811,33
104,3,3,1,2292,3390,3414,2524,223,1958,400,398,517,968,68.0,24.34564280313467,20.987660952369,0.13922199473530272,2703,99,99,1663,1059,395,321,768,981,2,233,398,0.0,69.51250730221659,2,0,0,0,4.5693,1,0,2292,24
105,3,3,1,3240,5769,5903,4348,231,3042,741,626,577,1294,80.0,34.507257273847614,25.82309298296271,0.1794697484704283,1951,111,338,3163,1201,885,173,263,1351,5,61,98,218.1449416150862,111.898182486495,1,0,0,0,4.26819,1,0,3240,134
106,3,3,1,3274,6158,6943,4489,253,3494,881,666,666,1058,110.0,26.553523278796007,46.0639871200918,0.16729678638941398,3961,172,660,3306,2061,968,382,929,2152,3,120,375,180.8455474529212,155.41414234235415,1,0,43,140,4.21579,2,0,3274,785
107,3,3,1,1323,2813,3615,2136,119,1363,309,325,166,527,223.0,13.004092665453978,114.43099079297914,0.08282416836388323,7144,34,404,1397,863,168,1053,1705,2596,5,1285,500,116.41932117281804,136.76444526127167,1,0,0,0,4.17095,2,0,1323,802
108,3,3,1,1280,2165,2419,1703,67,1111,292,214,385,374,113.7,12.601911379755196,113.83697188720328,0.14185022026431718,4713,61,228,1276,419,204,327,1582,1948,3,550,303,140.72044161180432,126.02674088125448,2,0,1431,201,3.00463,3,0,1280,254
109,3,3,1,3714,7013,7415,5245,81,3405,840,594,577,1713,142.8,22.50051881364476,176.980149434367,0.16696383087111563,7045,529,778,3652,1560,1109,179,1668,1622,3,1298,2275,0.0,142.98101095496585,2,0,0,0,3.47472,3,0,3714,402
110,3,3,1,3063,6528,7560,4649,60,2833,535,351,449,1720,263.9,11.423406421837925,66.99327161258897,0.04989299090422686,7219,882,450,4907,762,260,148,2522,4118,1,301,129,163.89127737920984,136.76444526127167,3,0,0,0,5.20029,3,0,3063,1032
111,3,3,1,2305,4143,4811,3551,69,2277,161,250,444,1446,327.0,17.509032473267414,220.9923331750881,0.03481581311769991,8153,117,289,3235,613,54,271,1854,2885,4,711,2428,0.0,80.81535401802417,3,0,0,0,1.82649,2,0,2305,668
112,3,3,1,983,1914,1923,1487,229,709,151,146,149,548,67.0,28.41220769722089,12.2263197909471,0.13520408163265307,981,58,110,1111,437,172,73,331,370,1,123,83,0.0,0.0,3,0,0,0,2.98552,1,0,983,9
113,3,3,1,2581,5450,5474,3043,826,1702,510,349,357,1365,186.0,84.50581912453116,28.205755114632392,0.16808241460328935,1416,434,723,2331,1103,772,40,453,637,3,125,158,0.0,0.0,3,0,0,0,2.21976,1,0,2581,24
114,3,3,1,1930,4064,4134,2673,522,1374,241,265,208,1194,146.0,50.94576169790787,24.5486588779426,0.14060963618485742,1784,334,430,1885,875,421,348,707,480,2,38,209,0.0,0.0,3,556,0,0,2.43305,1,0,1930,70
115,3,3,1,773,1618,1757,973,172,565,169,205,121,278,74.0,17.641881865500206,29.5734450928776,0.24060865430337613,765,81,205,888,459,407,23,237,412,1,44,48,0.0,118.67989051597957,1,0,0,0,2.67244,1,0,773,139
116,3,3,1,2054,4018,4212,2734,292,1672,654,193,317,897,143.0,36.0,62.49499788267153,0.16663168940188877,5388,196,422,2217,1074,708,622,1602,1557,5,332,1270,0.0,121.50560219493144,1,460,0,0,3.74682,2,0,2054,194
117,3,3,1,1460,3718,3749,2444,291,1177,219,190,424,636,70.0,35.23716314151702,9.0,0.1187758076269128,1341,213,732,1805,813,435,24,704,497,2,51,63,0.0,124.33131387388336,1,0,0,0,3.38373,3,0,1460,31
118,3,3,1,1515,4131,4157,2625,227,1172,421,362,418,315,62.0,27.435379734362783,8.0,0.12725671510347863,830,120,746,2297,735,511,88,186,460,2,50,44,0.0,74.59878832433,2,0,0,0,4.1646,3,0,1515,26
119,3,3,1,742,1794,1813,1051,244,496,137,177,44,380,39.0,20.0,6.171968523475201,0.14859862506610258,476,103,250,859,389,249,85,90,242,1,21,37,0.0,60.470229929570536,2,67,0,0,3.39511,3,0,742,19
120,3,3,1,1155,2613,2650,1847,391,707,266,197,148,552,78.0,30.13647095543068,12.423915620408,0.1468906361686919,735,42,320,1437,608,318,64,154,367,0,24,126,0.0,62.73079927273205,2,0,0,0,3.02192,2,0,1155,37
121,3,3,1,1350,3474,3539,1971,980,312,212,269,314,544,140.0,52.48360584197858,14.2299243777336,0.19777397260273974,828,315,368,1417,755,547,66,295,304,1,78,84,0.0,0.0,3,0,0,0,2.22709,1,0,1350,65
122,3,3,1,2532,5591,5621,3173,1454,936,648,360,279,1246,160.0,72.38389547738923,7.619777210956101,0.17599261311172668,1416,370,689,1135,2441,610,27,602,527,3,106,151,0.0,9.60741970843644,3,0,0,0,2.56503,1,0,2532,30
123,3,3,1,1700,3681,3706,2511,786,917,263,214,424,802,89.0,37.0,23.340138152338007,0.2,1943,205,349,1783,959,662,170,385,1216,2,53,117,0.0,77.42450000328189,1,0,0,0,4.90738,1,0,1700,25
124,3,3,1,1356,3355,3392,1936,709,522,217,261,182,695,94.0,39.05707724632982,4.352576447262505,0.12924025791982058,459,394,589,1242,857,391,68,90,232,1,22,46,0.0,36.16910949058424,3,0,0,0,3.17362,1,0,1356,37
125,3,3,1,1072,2814,2821,1735,803,189,210,132,210,526,82.0,38.07958626395338,6.0310691157465,0.2350913478110996,352,124,302,860,945,585,11,88,206,1,14,32,0.0,11.302846715807576,3,0,0,0,2.55444,1,0,1072,7
126,3,3,1,1373,3906,3906,2166,802,531,344,243,180,602,122.0,63.12975587399188,2.255402830430601,0.18242790073775988,272,235,750,1472,1198,665,2,51,175,0,14,30,0.0,0.0,3,0,0,0,2.3575,1,0,1373,0
127,3,3,1,1830,4155,4164,2701,937,816,182,273,279,1096,128.0,71.04739284104552,8.1357107387893,0.18726235741444866,731,247,427,1766,936,699,56,131,476,1,19,48,0.0,29.387401461099696,2,0,0,0,2.12438,1,0,1830,9
128,3,3,1,2645,5329,5356,3604,780,1796,414,454,635,1135,119.0,69.062089632564,7.7314626231579,0.15980048032514318,1052,268,586,2494,1177,737,32,387,479,3,54,97,0.0,31.647970804261213,3,0,0,0,2.46333,1,0,2645,27
129,3,3,1,2141,4488,4488,2699,853,1238,276,245,313,1308,148.0,76.26622541865278,1.152522506041301,0.19554182299713088,387,415,406,1855,1030,670,8,114,182,1,21,61,0.0,0.0,2,0,0,0,2.07587,1,0,2141,0
130,3,3,1,1846,4236,4236,2023,1223,520,455,382,276,740,307.0,103.0,44.61610888008481,0.2527075812274368,912,276,767,1314,1096,840,184,199,405,1,79,44,0.0,0.0,2,803,0,0,1.60044,1,0,1846,0
131,3,3,1,2760,6466,6466,2862,2428,43,366,584,449,1360,348.0,199.1245846091454,1.1208842086491997,0.28192549440441517,688,567,840,1546,1785,1580,14,193,238,2,113,128,0.0,0.0,3,0,0,0,1.54533,1,0,2760,0
132,3,3,1,1617,4458,4458,2373,1118,304,337,204,194,881,205.0,133.3438587982791,15.0,0.2713763145861911,723,194,657,1149,1290,946,184,100,348,1,34,56,0.0,11.867989051597954,3,1150,0,0,1.74895,1,0,1617,0
133,3,3,1,2425,6119,6134,3876,1727,506,474,348,352,1257,280.0,116.15251900354744,69.79186827566684,0.21752017124979417,2155,156,555,2275,1756,1144,76,193,1670,1,51,164,0.0,0.0,3,6,6408,20510,1.68823,1,0,2425,15
134,3,3,1,2285,6703,6751,3665,1792,452,468,410,552,859,254.0,118.48821625097328,21.02013168253336,0.19497637403630938,1352,574,1190,2849,1963,1237,63,305,774,3,67,140,0.0,8.477135036855682,3,0,0,0,2.4367,1,0,2285,48
135,3,3,1,1792,5196,5196,2975,1145,522,497,358,412,521,100.0,59.0,8.625438637573001,0.16693333333333332,601,109,760,2312,1476,806,55,71,420,0,17,38,0.0,22.04055109582477,3,0,0,0,2.83604,1,0,1792,0
136,3,3,1,1095,2924,2935,1431,921,97,316,201,165,410,87.0,50.10303648675689,9.0,0.3235374897006317,925,169,486,1012,898,987,4,96,767,1,11,46,0.0,0.0,3,0,0,0,2.35129,1,0,1095,11
137,3,3,1,1630,4838,4864,2933,1400,111,317,398,373,545,137.0,84.32199631775282,4.6336670782286,0.2126587005227782,469,501,566,1765,1442,921,37,64,276,1,12,79,0.0,0.0,3,0,0,0,2.05842,1,0,1630,26
138,3,3,1,2755,8277,8312,4546,2201,304,419,708,1007,636,292.0,120.47237382626126,30.4842348820407,0.22395890261230736,2821,236,1836,2787,2228,1777,125,324,1294,3,77,998,0.0,21.475408760034394,3,0,0,0,2.47922,1,0,2755,35
139,3,3,1,1290,4119,4160,2543,1100,27,226,339,304,435,161.0,65.0,21.2506394279109,0.2034064212999217,1146,99,781,1821,1461,775,90,281,562,16,68,129,0.0,6.7817080294845455,3,475,0,0,2.32573,1,0,1290,41
140,3,3,1,1216,3343,3343,1828,995,109,300,327,228,369,101.0,61.17125297679067,3.9167401568946,0.25839454354669467,329,166,520,1144,1049,820,19,48,195,1,35,31,0.0,0.0,3,0,0,0,2.06546,1,0,1216,0
141,3,3,1,991,2769,2832,1277,554,415,246,213,191,347,53.0,25.20067713610721,5.9854466396389,0.19053151321521927,358,205,435,1287,927,485,19,53,244,0,8,34,0.0,15.823985402130608,3,0,0,0,2.99659,1,0,991,63
142,3,3,1,240,389,1010,210,14,201,126,16,37,63,824.0,7.6913332465564,506.5533088336348,0.1845102505694761,9709,25,20,213,109,52,869,2363,1638,11,2169,2659,0.0,13.563416058969093,1,86,0,0,2.38522,3,0,240,621
143,3,3,1,231,591,623,670,117,100,70,31,37,89,53.0,16.243566289625708,11.627496285092702,0.3452566096423017,818,0,113,182,140,189,43,54,470,1,37,213,0.0,12.433131387388332,3,0,0,0,3.10028,2,0,231,32
144,3,3,1,1384,3379,3404,1310,622,664,864,249,132,131,122.0,38.38662960176033,9.365758566702096,0.15891270256142184,652,340,829,1268,832,445,2,182,437,0,8,23,0.0,0.0,3,196,0,0,3.1022,1,0,1384,25
145,3,3,1,1348,3509,3530,1038,160,1123,1015,266,33,31,243.0,56.56817700613442,75.0901003316284,0.11569620253164557,701,230,1408,1095,730,360,3,112,336,0,29,221,0.0,0.0,3,0,0,0,1.6173,1,0,1348,21
146,3,3,1,590,1264,1264,695,274,295,142,81,150,224,689.0,7.043842717596817,651.0,0.08494208494208494,49,113,190,533,320,98,0,8,28,0,12,1,0.0,0.0,3,0,0,0,0.93051,2,0,590,0
147,3,3,1,1164,3335,3534,1678,956,212,423,246,140,358,206.0,63.05676925512303,46.90400086534699,0.1753501400560224,1564,102,829,1024,1079,433,73,196,424,1,446,424,0.0,0.0,3,0,0,0,2.49887,2,0,1164,199
148,3,3,1,1159,3149,3175,1506,709,356,537,239,216,173,204.0,55.13630485149523,58.0068626191017,0.21153846153846154,2013,180,863,1173,621,616,29,249,489,2,566,678,0.0,0.0,3,0,0,0,2.45535,1,0,1159,26
149,3,3,1,1621,4068,4188,2294,792,725,379,272,352,618,517.0,84.03700424420363,140.0,0.17369033760186264,1402,216,580,1663,1197,510,9,806,419,1,28,139,0.0,0.0,3,0,0,0,1.62368,1,0,1621,120
150,3,3,1,1292,3653,3764,1816,406,785,484,270,290,250,158.0,35.11803305869881,70.0,0.22734415924567836,2509,150,580,1012,1293,677,230,638,723,1,165,752,0.0,0.0,3,0,0,0,2.41532,1,0,1292,111
151,3,3,1,625,1416,1435,689,371,224,275,119,131,102,59.0,27.25314010565382,1.6572826352381,0.2919525888958203,195,35,118,572,500,333,25,35,126,0,3,6,0.0,0.0,3,0,0,0,2.16165,1,0,625,19
152,3,3,1,1435,3890,3935,2149,1207,144,213,212,383,628,182.0,72.21895830727907,27.0,0.2239333501641,618,121,539,1273,1199,714,26,128,341,4,41,78,0.0,0.0,3,1047,0,0,1.86768,1,0,1435,45
153,3,3,1,1208,3761,3761,2223,1077,36,183,324,264,436,101.0,59.16605388092979,1.3300160742729,0.24408384043272482,268,92,581,1678,1178,779,4,25,189,0,32,18,0.0,0.0,3,0,0,0,2.38072,1,0,1208,0
154,3,3,1,1169,3350,3361,1548,936,146,449,223,273,219,92.0,48.0,15.1436818895609,0.22957937584803256,679,119,474,1021,1238,726,38,145,448,0,26,22,0.0,22.60569343161515,3,0,0,0,2.19315,1,0,1169,11
155,3,3,1,1040,2857,2871,1431,772,132,304,298,222,221,82.0,49.22726697078648,3.0,0.2579837194740138,361,108,636,911,728,727,5,24,291,0,4,37,0.0,0.0,3,0,0,0,2.21431,1,0,1040,14
156,3,3,1,679,2276,2276,1172,476,148,179,282,114,105,45.0,25.05302129540201,6.5653384433837,0.27208918249380676,302,77,443,697,695,450,11,41,211,1,18,20,0.0,0.0,3,0,0,0,2.88546,1,0,679,0
157,3,3,1,683,1851,1851,844,326,275,394,109,53,131,66.0,31.578305511627807,32.0,0.17120994739359158,203,90,364,654,662,274,8,7,165,0,7,16,0.0,0.0,3,0,0,0,2.31736,1,0,683,0
158,3,3,1,343,814,815,370,137,186,209,61,13,58,397.0,9.057234379150714,32.82763931923398,0.25158562367864695,324,58,196,298,135,223,0,11,300,0,1,12,0.0,0.0,3,176,0,0,1.99859,1,0,343,1
159,3,3,1,1562,3939,3968,2155,926,502,409,518,276,359,179.0,83.16073632668515,8.714072451995612,0.2398884239888424,621,147,463,1243,1555,778,29,65,245,1,232,49,0.0,0.0,3,0,0,0,2.00306,1,0,1562,29
160,3,3,1,1431,4170,4170,2253,1109,200,238,518,269,411,95.0,62.056791085309314,2.2907140936137,0.23043759430911834,398,346,710,1211,1450,765,4,78,265,1,10,40,0.0,0.0,3,0,0,0,2.48709,1,0,1431,0
161,3,3,1,1140,3575,3581,2328,985,150,158,256,284,436,82.0,50.114611268439184,5.392146022554099,0.22578125,406,184,394,1537,883,719,16,68,289,0,16,17,0.0,18.6496970810825,3,0,0,0,2.66017,1,0,1140,6
162,3,3,1,1336,4163,4181,2118,1016,230,334,317,413,284,92.0,56.00398338319057,7.9394750889155,0.22056186491332935,649,95,896,1471,1500,923,63,103,406,1,18,58,0.0,25.996547446357425,3,0,0,0,2.6898,1,0,1336,18
163,3,3,1,1373,4041,4046,2343,1061,161,254,509,244,355,94.0,62.13391611801028,4.851224398504498,0.23105644629914343,444,207,537,1434,1394,861,8,38,361,0,7,30,0.0,0.0,3,55,0,0,2.22501,1,0,1373,5
164,3,3,1,2102,6873,6906,4006,1569,334,391,362,673,675,183.0,87.2123951294487,23.8859951261574,0.22999080036798528,4445,422,949,2453,2206,1375,43,3901,447,1,21,32,0.0,0.0,3,0,0,0,2.42382,1,0,2102,33
165,3,3,1,2177,6241,6241,3180,1484,462,565,509,518,574,175.0,76.11144120061178,46.39737022452351,0.24586499776486365,1187,273,1176,1957,1758,1336,149,75,892,0,9,62,0.0,28.25711678951894,3,1640,0,0,2.5923,1,0,2177,0
166,3,3,1,2645,7813,7850,4539,1981,479,661,496,570,915,205.0,122.12080633097467,14.873180615701695,0.224212271973466,1156,294,1190,3138,2637,1520,35,111,865,1,33,111,0.0,7.911992701065303,3,555,0,0,2.50074,1,0,2645,37
167,3,3,1,1834,6008,6077,3710,1607,191,340,457,394,619,196.0,104.31500420611069,16.29733233609539,0.18908929627439386,655,343,1174,2374,1671,1012,24,121,398,1,19,92,0.0,0.0,3,0,0,0,1.99248,1,0,1834,69
168,4,4,1,3317,8220,8259,4810,2444,676,636,770,903,999,272.0,142.1034993719969,33.895710135602,0.25131011994875974,866,194,1028,3043,2280,1758,94,115,515,0,38,104,0.0,0.0,3,0,0,0,2.15102,1,0,3317,39
169,4,4,1,2302,6616,6636,3452,2187,59,360,359,315,1281,457.0,270.58680319439435,22.696892800211007,0.2629316960859555,1401,133,1425,1351,2097,1314,57,288,855,2,76,123,0.0,36.734251826374624,3,0,0,0,1.53746,1,0,2302,20
170,4,4,1,2043,5476,5523,2805,1553,418,204,426,428,1004,305.0,164.15404665525477,24.870908344040693,0.2808219178082192,2473,279,750,1999,1205,1302,112,645,1377,3,120,216,0.0,26.5616897821478,3,0,0,0,2.08415,1,0,2043,47
171,4,4,1,948,2355,2367,1265,799,67,63,73,200,611,132.0,74.0,5.193693697345202,0.29461636286562104,457,215,253,641,627,555,90,114,219,1,11,22,0.0,11.867989051597954,3,0,0,0,1.7567,1,0,948,12
172,4,4,1,2164,5299,5299,2401,1849,277,378,502,415,881,238.0,142.94189866584333,14.353709969308005,0.34852598913886734,895,130,668,1081,1532,1579,118,183,433,5,61,95,0.0,0.0,3,0,0,0,1.7716,1,0,2164,0
173,4,4,1,1333,3479,3479,2024,1123,164,188,148,275,709,147.0,91.0,1.2570847841968993,0.2984054669703872,415,75,511,1174,769,876,63,145,148,1,22,36,0.0,0.0,3,0,0,0,1.77053,1,0,1333,0
174,4,4,1,2601,5870,5885,3463,1474,1041,339,430,527,1317,182.0,113.65386407915248,3.0846779736397,0.2176948051948052,531,345,697,2193,1711,1047,9,150,261,1,26,84,0.0,0.0,3,0,0,0,1.86115,1,0,2601,15
175,4,4,1,2082,3999,4013,2248,366,1730,399,645,299,743,86.0,47.15989167770904,13.16227943558751,0.2515923566878981,1556,167,301,1570,1161,758,118,226,1064,1,63,84,0.0,98.3347664275259,2,0,0,0,3.53955,1,0,2082,14
176,4,4,1,1964,3709,3772,2224,379,1462,590,422,352,605,91.0,48.26890661957477,8.346683625056102,0.2413434001562093,715,145,478,1373,916,827,68,167,373,1,31,75,0.0,98.3347664275259,2,0,0,0,2.82512,1,0,1964,63
177,4,4,1,3308,7897,8033,4525,1442,1754,600,681,632,1398,220.0,133.53943580385143,18.5376825407538,0.2248107852412488,1613,218,947,3522,1999,1524,197,357,883,2,66,108,0.0,54.25366423587637,3,0,0,0,2.69403,1,0,3308,136
178,4,4,1,2572,6610,6629,3545,1593,795,672,483,478,932,206.0,121.0,7.4046451837913,0.3117298037425833,783,251,556,2054,1718,1786,24,219,439,2,34,65,0.0,0.0,3,0,0,0,2.03426,1,0,2572,19
179,4,4,1,2762,7553,7560,3866,1883,769,601,523,515,1142,230.0,134.0,11.269459915618604,0.25989604158336665,992,238,1062,2456,1921,1591,20,206,621,2,43,100,0.0,0.0,3,0,0,0,2.12071,1,0,2762,7
180,4,4,1,1719,3976,3981,2239,675,1039,377,523,408,400,93.0,55.0,4.929969014917402,0.19197707736389685,615,111,677,1465,1096,719,67,101,360,1,32,54,0.0,0.0,3,0,0,0,2.56569,1,0,1719,5
181,4,4,1,1944,4763,4763,2606,1373,416,530,350,414,668,205.0,90.21637835898494,3.6775559441876,0.300398406374502,920,183,512,1612,1309,1230,67,118,568,12,68,87,0.0,0.0,3,0,0,0,2.18239,1,0,1944,0
182,4,4,1,2538,7186,7206,3381,1968,295,469,398,827,834,234.0,118.0,3.1763013830755,0.23319327731092437,647,343,1137,2300,1653,1488,52,90,380,1,25,99,0.0,0.0,3,0,0,0,2.03658,2,0,2538,20
183,4,4,1,2596,6711,6736,3505,2194,364,637,320,606,1032,284.0,130.0,19.537951053394806,0.2317241379310345,1581,309,812,2057,1732,1401,114,127,1237,1,25,77,0.0,0.0,3,1600,0,0,1.98129,1,0,2596,25
184,4,4,1,3088,8954,8964,4713,2694,216,525,590,807,1174,287.0,178.0,8.541730464060006,0.2620980170553786,1156,618,1482,2508,2761,2095,130,241,634,2,36,113,0.0,8.477135036855682,3,0,0,0,2.11107,1,0,3088,10
185,4,4,1,2830,7668,7676,3997,1920,712,716,624,469,1018,309.0,145.0,44.45141779616614,0.3198214501146097,1999,254,1044,2446,2133,2163,84,378,1325,2,75,135,0.0,22.60569343161515,3,2236,0,0,2.20865,1,0,2830,8
186,4,4,1,2923,7453,7486,4140,2326,299,311,650,612,1348,376.0,172.08144937247965,19.038892879176004,0.26507696189755237,1688,307,1098,2155,2441,1680,74,322,1037,2,105,148,0.0,0.0,3,17,0,0,1.9832,1,0,2923,33
187,4,4,1,1415,3704,3704,1680,1294,10,254,163,320,670,214.0,116.0,10.0,0.27776298268974703,940,175,695,745,1119,915,198,386,257,1,18,80,0.0,0.0,3,0,0,0,1.9852,2,0,1415,0
188,4,4,1,698,1673,2402,1165,32,747,344,87,165,103,232.0,11.449966316950398,198.4323531946284,0.09306409130816505,6158,7,1423,1345,405,121,891,278,4875,2,33,79,0.0,131.1130219033679,2,2571,20140,6966,2.12652,1,0,698,729
189,4,4,1,3103,6380,6380,2483,958,2359,1387,633,528,551,201.0,73.881580815244,13.478078409549,0.26998035957093214,936,116,1058,2418,1347,1467,25,282,521,1,21,86,0.0,137.8947299328524,2,0,0,0,3.40056,1,0,3103,0
190,4,4,1,1162,1865,1912,1106,193,905,457,255,229,233,1381.0,15.04332442602339,28.0,0.16173469387755102,949,74,273,778,500,271,15,55,852,0,11,16,0.0,7.346850365274924,3,0,0,0,2.56895,1,0,1162,47
191,5,5,2,1369,3895,3917,1749,1288,107,219,295,293,564,489.0,125.0,26.0,0.27913558013892464,534,81,720,1175,1004,813,22,101,354,1,7,49,0.0,0.0,3,0,0,0,1.58506,1,0,1369,22
192,5,5,2,2427,6810,6822,3914,431,2352,721,943,678,84,143.0,66.0,37.0,0.08440416610307047,1553,412,1255,3525,1439,559,641,166,681,1,24,40,0.0,49.44995438165815,3,0,0,0,2.8541,1,0,2427,12
193,5,5,2,2118,6692,6799,4029,1235,840,350,381,694,696,498.0,234.67326821141103,45.7400689251883,0.17206303724928368,2426,429,872,2951,1463,1100,117,315,1393,1,129,471,0.0,0.0,4,0,0,0,1.71907,1,0,2118,107
194,5,5,2,2199,6538,6823,3356,1632,626,502,614,646,440,390.0,157.0,148.34325741093488,0.2940033674394508,2136,235,965,2572,1785,1967,100,104,1796,2,35,99,0.0,0.0,4,1278,0,0,1.82366,1,0,2199,285
195,5,5,2,1773,5635,5647,3379,1635,143,155,381,512,728,236.0,137.0,12.0,0.23332198774676652,290,238,868,1843,1690,1100,1,14,233,0,1,41,0.0,0.0,4,0,0,0,1.77764,1,0,1773,12
196,5,5,2,2107,7117,7127,3801,1984,29,266,662,579,596,581.0,152.0,81.0,0.24330420073301381,394,360,1134,2142,1852,1442,6,110,223,1,12,42,0.0,0.0,4,0,0,0,1.44126,1,0,2107,10
197,5,5,2,1767,5486,5512,3447,1569,107,321,344,359,740,165.0,90.0,12.0,0.26405396723417923,620,83,754,1970,1825,1416,134,69,234,1,163,19,0.0,0.0,3,0,0,0,1.95849,1,0,1767,26
198,5,5,2,1634,4635,4635,2647,460,1276,473,456,447,259,177.0,94.6822208021743,33.0,0.2099220992209922,1048,83,693,1831,1262,874,8,40,948,0,36,16,0.0,0.0,3,458,0,0,1.97995,1,0,1634,0
199,5,5,2,1152,2408,2409,1697,159,1092,101,337,481,232,326.0,46.0,138.0,0.1965845909451946,2203,166,108,1164,606,405,1026,143,983,1,23,27,0.0,0.0,3,0,0,0,2.16146,1,0,1152,1
200,5,5,2,896,2688,2722,1466,741,241,146,284,265,205,1639.0,176.8132596162906,177.95197550446085,0.25026548672566373,4035,141,531,765,769,556,2214,265,1335,6,119,96,0.0,0.0,4,0,0,0,1.64492,1,0,896,34
201,5,5,2,2709,7286,7336,3957,1041,1641,1020,643,558,486,244.0,73.11267207397182,61.12586753439388,0.20041247118767438,1298,509,1223,2962,1973,1358,256,183,551,3,187,118,0.0,0.0,3,89,0,0,2.44815,1,0,2709,50
202,5,5,2,2292,6636,6667,3853,1671,646,406,543,712,629,329.0,185.9326947668694,38.0,0.2899192498046366,643,271,841,2447,2172,1744,10,120,423,2,28,60,0.0,0.0,3,0,0,0,1.63562,1,0,2292,31
203,5,5,2,1445,4248,4248,2389,821,793,429,466,296,254,187.0,62.32778365753008,45.21021937484901,0.17433035714285713,2144,21,668,1891,1167,617,215,590,1052,1,55,231,0.0,49.44995438165815,3,1072,0,0,2.85229,1,0,1445,0
204,5,5,2,2071,5305,5394,3232,1719,616,637,451,560,419,206.0,92.5442159614362,30.0418414275584,0.24440589765828274,1162,202,478,2090,1685,1144,153,213,528,4,59,205,0.0,0.0,3,0,58,57,2.40091,1,0,2071,89
205,5,5,2,2298,7219,7240,4182,1896,451,496,314,816,668,231.0,150.2655369572795,10.4245957057148,0.2503184713375796,343,174,609,3008,2252,1594,7,67,206,1,16,46,0.0,0.0,3,0,0,0,1.87215,1,0,2298,21
206,5,5,2,1312,3678,3678,2143,1033,269,343,204,232,539,571.0,115.0,3.0,0.23158990372105126,147,89,593,1221,1146,686,3,48,79,0,4,13,0.0,0.0,3,0,0,0,1.56178,1,0,1312,0
207,5,5,2,1249,4604,4604,2514,1054,181,279,228,281,458,280.0,87.80284873598627,111.49700250779696,0.2190247801758593,927,84,813,1832,1331,809,70,128,313,2,367,47,0.0,0.0,3,0,0,0,1.57123,1,0,1249,0
208,5,5,2,2190,5259,5283,2637,1258,931,548,378,426,837,3702.0,379.3522493103213,1739.5475788874314,0.19697828139754486,7334,237,849,1552,1653,853,480,2298,1351,38,2451,716,0.0,0.0,4,0,0,0,1.39804,1,0,2190,24
209,5,5,2,2550,7737,7766,4199,2375,193,248,570,725,1002,866.0,378.1580743582719,51.0,0.2609259499416418,517,294,940,2489,2182,1616,31,91,287,1,27,80,0.0,0.0,4,0,0,0,1.26416,1,0,2550,29
210,5,5,2,1043,3285,3285,1748,643,397,372,297,226,148,121.0,72.07515989452142,20.1357032175318,0.20109164033323756,634,127,616,1224,826,609,93,88,168,1,156,128,0.0,0.0,3,0,0,0,2.05996,1,0,1043,0
211,5,5,2,3061,7886,8016,4309,1307,1797,820,999,498,744,232.0,132.8977530127969,30.76277669613981,0.17786608863198458,1803,430,1394,3008,2162,1097,188,439,770,2,211,193,0.0,49.44995438165815,2,0,0,0,2.45733,1,0,3061,130
212,5,5,2,1411,4165,4203,2634,1057,371,325,209,420,461,2734.0,192.8768844488272,1855.8425327756645,0.14063604240282684,41739,168,809,1365,1273,518,1269,12716,6552,297,17842,3063,0.0,0.0,3,1239,0,0,1.55601,2,0,1411,38
213,5,5,2,2716,7046,7086,3497,1750,764,705,640,664,707,661.0,281.0,45.75174740538438,0.2603896988690557,1218,222,1136,2379,1794,1622,123,114,830,1,50,100,0.0,0.0,4,130,0,0,1.49762,1,0,2716,40
